district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;boys;boys_basic_and_below_basic;boys_proficient_and_advance;girls;girls_basic_and_below_basic;girls_proficient_and_advance;trans_gender
Baksa;Assam;1824;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1824;18;sst;44.275074;69.98695;30.013046;42.41163;73.252304;26.747698;0
Baksa;Assam;1824;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1824;18;eng;39.57117;41.85138;58.14862;40.253876;40.630985;59.369015;0
Baksa;Assam;1824;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1824;18;math;30.635122;75.18118;24.818817;33.21578;67.69205;32.30795;0
Baksa;Assam;1824;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1824;18;mil;38.047222;94.186775;5.8132224;38.028572;94.872955;5.1270475;0
Baksa;Assam;1824;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1824;18;sci;33.20645;96.77134;3.2286606;33.809906;96.80954;3.1904576;0
Baksa;Assam;1824;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1824;18;sst;35.677986;95.716805;4.2831926;37.87375;88.449394;11.550604;0
Chirang;Assam;1825;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1825;18;evs;48.82675;67.49698;32.503025;51.460526;63.368046;36.631954;0
Chirang;Assam;1825;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1825;18;language;46.702885;80.950325;19.049677;55.460793;73.20363;26.796368;0
Chirang;Assam;1825;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1825;18;math;50.037586;68.35966;31.640347;54.021;60.237442;39.762558;0
Chirang;Assam;1825;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1825;18;evs;42.87199;76.16308;23.836922;43.2278;78.08066;21.91934;0
Chirang;Assam;1825;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1825;18;language;45.839256;75.244026;24.755972;47.631878;73.714775;26.285225;0
Chirang;Assam;1825;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1825;18;math;36.671444;85.5209;14.479104;38.530052;84.954544;15.045456;0
Chirang;Assam;1825;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1825;18;language;39.591343;86.02509;13.974906;41.80072;85.91514;14.08486;0
Chirang;Assam;1825;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1825;18;math;30.582556;86.0508;13.949205;31.386917;83.87279;16.12721;0
Chirang;Assam;1825;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1825;18;sci;34.846592;86.82241;13.17759;33.139088;90.685616;9.314384;0
Chirang;Assam;1825;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1825;18;sst;33.498646;91.25707;8.742929;34.41262;93.07664;6.92336;0
Chirang;Assam;1825;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1825;18;eng;36.845272;54.925034;45.074966;36.373;56.22145;43.77855;0
Chirang;Assam;1825;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1825;18;math;26.70399;90.45479;9.545215;26.893959;87.25913;12.740868;0
Chirang;Assam;1825;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1825;18;mil;34.362804;96.775375;3.224626;36.035225;98.22701;1.7729901;0
Chirang;Assam;1825;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1825;18;sci;32.273037;96.17055;3.8294504;30.546553;96.68921;3.3107944;0
Chirang;Assam;1825;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1825;18;sst;31.583252;94.49246;5.507536;32.46295;94.99968;5.0003242;0
Udalguri;Assam;1826;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1826;18;evs;63.23085;44.9981;55.0019;63.94789;42.608925;57.391075;0
Udalguri;Assam;1826;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1826;18;language;64.663704;53.485847;46.514153;66.56858;51.869286;48.130714;0
Udalguri;Assam;1826;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1826;18;math;62.999416;47.59942;52.40058;63.170895;45.59351;54.40649;0
Udalguri;Assam;1826;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1826;18;evs;48.833385;65.60462;34.39538;52.10873;58.13969;41.86031;0
Udalguri;Assam;1826;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1826;18;language;50.1763;63.65494;36.34506;57.627445;54.32457;45.67543;0
Udalguri;Assam;1826;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1826;18;math;45.880814;72.15776;27.842237;45.81205;70.942474;29.057526;0
Udalguri;Assam;1826;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1826;18;language;44.924454;75.61906;24.380945;46.915115;79.81689;20.18311;0
Udalguri;Assam;1826;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1826;18;math;35.36461;76.41686;23.583134;35.12212;76.82564;23.174366;0
Udalguri;Assam;1826;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1826;18;sci;35.19122;82.9743;17.025703;35.449154;82.142265;17.857733;0
Udalguri;Assam;1826;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1826;18;sst;38.23519;81.16725;18.832752;38.835968;81.08464;18.91536;0
Udalguri;Assam;1826;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1826;18;eng;38.42799;52.377228;47.622772;38.110508;49.373863;50.626137;0
Udalguri;Assam;1826;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1826;18;math;30.49664;80.15896;19.84104;27.289976;85.0288;14.971202;0
Udalguri;Assam;1826;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1826;18;mil;35.761345;95.31515;4.684852;36.778923;96.421875;3.5781243;0
Udalguri;Assam;1826;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1826;18;sci;32.120293;94.78626;5.213739;31.620115;97.413315;2.5866885;0
Udalguri;Assam;1826;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1826;18;sst;34.886246;93.76089;6.23911;32.946438;96.30971;3.6902885;0
Kamrup-Metro;Assam;1827;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1827;18;evs;52.054657;67.59335;32.406643;54.261093;61.74684;38.25316;0
Kamrup-Metro;Assam;1827;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1827;18;language;55.90989;69.704155;30.295841;60.96092;58.68258;41.31742;0
Kamrup-Metro;Assam;1827;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1827;18;math;50.464523;74.00587;25.994133;51.726707;68.5607;31.439302;0
Kamrup-Metro;Assam;1827;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1827;18;evs;55.92805;53.040585;46.959415;55.776035;55.034973;44.965027;0
Kamrup-Metro;Assam;1827;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1827;18;language;64.34109;41.503864;58.496136;65.68848;39.777283;60.222717;0
Kamrup-Metro;Assam;1827;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1827;18;math;51.413326;63.272835;36.727165;44.73197;73.11566;26.884335;0
Kamrup-Metro;Assam;1827;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1827;18;language;65.629654;41.662;58.338;65.07604;42.155735;57.844265;0
Kamrup-Metro;Assam;1827;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1827;18;math;40.273922;63.052853;36.947147;38.681316;65.550156;34.44985;26.666666
Kamrup-Metro;Assam;1827;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1827;18;sci;51.01697;45.351723;54.648277;47.51782;56.520283;43.479717;0
Kamrup-Metro;Assam;1827;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1827;18;sst;45.815804;67.09323;32.90677;43.885223;73.01333;26.986671;50
Kamrup-Metro;Assam;1827;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1827;18;eng;59.620846;21.24336;78.75664;64.213234;12.42917;87.57083;0
Kamrup-Metro;Assam;1827;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1827;18;math;37.260384;64.296;35.704002;36.86552;63.022045;36.977955;0
Kamrup-Metro;Assam;1827;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1827;18;mil;41.41857;89.39431;10.605688;46.400936;80.90531;19.09469;0
Kamrup-Metro;Assam;1827;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1827;18;sci;45.35072;70.63242;29.367577;41.371162;77.99409;22.00591;0
Kamrup-Metro;Assam;1827;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1827;18;sst;47.852253;62.843166;37.156834;50.226467;55.511093;44.488907;0
Biswanath;Assam;1828;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1828;18;evs;58.495045;55.830795;44.169205;61.310177;52.611603;47.388397;0
Biswanath;Assam;1828;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1828;18;language;61.520874;63.688225;36.311775;65.02798;60.78178;39.21822;0
Biswanath;Assam;1828;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1828;18;math;57.1409;54.582825;45.417175;59.42359;58.04974;41.95026;0
Biswanath;Assam;1828;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1828;18;evs;46.41086;71.492134;28.507868;47.390934;68.790695;31.209307;0
Biswanath;Assam;1828;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1828;18;language;48.822563;71.491104;28.508896;51.09189;65.68335;34.316647;0
Biswanath;Assam;1828;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1828;18;math;40.479984;80.39932;19.60068;42.063274;76.795425;23.204576;0
Biswanath;Assam;1828;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1828;18;language;46.85596;74.3226;25.677395;46.443256;84.21257;15.787427;16.666666
Biswanath;Assam;1828;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1828;18;math;31.61558;79.10318;20.896822;32.234455;80.135704;19.864294;18.333334
Biswanath;Assam;1828;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1828;18;sci;35.453384;77.89365;22.10635;34.911633;82.1194;17.880604;0
Biswanath;Assam;1828;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1828;18;sst;37.596615;82.31194;17.688059;38.75672;80.391235;19.60876;33.333332
Biswanath;Assam;1828;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1828;18;eng;39.636932;43.950306;56.049694;38.672302;43.69832;56.30168;0
Biswanath;Assam;1828;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1828;18;math;31.513054;72.82298;27.177015;27.87828;83.90142;16.09858;0
Biswanath;Assam;1828;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1828;18;mil;38.599964;96.88446;3.1155384;39.706696;93.35156;6.6484356;0
Biswanath;Assam;1828;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1828;18;sci;34.02088;96.31813;3.6818664;33.824986;95.460175;4.5398226;0
Biswanath;Assam;1828;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1828;18;sst;34.75264;93.122604;6.8773937;32.391594;96.34524;3.6547613;0
Charaideo;Assam;1829;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1829;18;evs;68.13253;39.717003;60.282997;71.874466;32.66639;67.33361;0
Charaideo;Assam;1829;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1829;18;language;73.36121;41.950603;58.049397;75.40905;42.39225;57.60775;0
Charaideo;Assam;1829;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1829;18;math;67.65282;35.39383;64.60617;69.43556;37.704517;62.295483;0
Charaideo;Assam;1829;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1829;18;evs;54.0616;56.07763;43.92237;54.019447;57.361588;42.638412;0
Charaideo;Assam;1829;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1829;18;language;60.739803;51.61243;48.38757;59.011345;51.2157;48.7843;0
Charaideo;Assam;1829;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1829;18;math;46.1503;74.27125;25.728748;46.09307;73.78681;26.213188;0
Charaideo;Assam;1829;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1829;18;language;53.40246;73.93178;26.068226;54.552406;66.630356;33.36964;0
Charaideo;Assam;1829;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1829;18;math;32.727486;81.385254;18.614744;34.189777;75.56083;24.439169;0
Charaideo;Assam;1829;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1829;18;sci;39.459232;78.54033;21.459675;38.252403;77.38056;22.619436;0
Charaideo;Assam;1829;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1829;18;sst;41.730614;77.01554;22.984463;43.291073;76.967995;23.032005;0
Charaideo;Assam;1829;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1829;18;eng;42.034706;43.302193;56.697807;38.31159;45.98006;54.01994;0
Charaideo;Assam;1829;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1829;18;math;29.986973;79.4878;20.512196;30.144726;77.84294;22.157057;0
Charaideo;Assam;1829;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1829;18;mil;40.91631;93.414215;6.585782;43.613457;92.17508;7.824924;0
Charaideo;Assam;1829;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1829;18;sci;34.02931;94.713844;5.286155;33.23126;97.9952;2.0047998;0
Charaideo;Assam;1829;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1829;18;sst;36.095455;93.09194;6.9080596;35.208908;93.650696;6.3493004;0
Hojai;Assam;1830;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1830;18;evs;55.71815;56.924686;43.075314;60.13878;48.10007;51.89993;0
Hojai;Assam;1830;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1830;18;language;60.777092;59.41309;40.58691;59.641598;58.255306;41.744694;0
Hojai;Assam;1830;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1830;18;math;58.729992;53.985573;46.014427;60.263462;51.965916;48.034084;0
Hojai;Assam;1830;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1830;18;evs;59.152275;47.74527;52.25473;57.35362;49.45953;50.54047;0
Hojai;Assam;1830;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1830;18;language;61.351692;49.00912;50.99088;61.75362;47.537247;52.462753;0
Hojai;Assam;1830;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1830;18;math;57.18805;48.26042;51.73958;56.966396;52.61574;47.38426;0
Hojai;Assam;1830;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1830;18;language;40.081146;87.139496;12.860506;38.305927;88.66503;11.3349695;0
Hojai;Assam;1830;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1830;18;math;31.800018;81.487465;18.512535;31.342327;82.837494;17.162504;0
Hojai;Assam;1830;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1830;18;sci;35.585094;80.59014;19.409855;32.6503;87.42077;12.579233;0
Hojai;Assam;1830;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1830;18;sst;38.165382;80.621574;19.378424;36.760067;80.00466;19.99534;0
Hojai;Assam;1830;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1830;18;eng;44.925087;41.709476;58.290524;41.195717;44.302277;55.697723;0
Hojai;Assam;1830;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1830;18;math;42.35447;57.212387;42.787613;37.162056;64.989746;35.01025;0
Hojai;Assam;1830;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1830;18;mil;42.37412;91.26361;8.73639;38.009285;95.73087;4.269123;0
Hojai;Assam;1830;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1830;18;sci;40.365963;80.312614;19.687384;35.98027;87.76184;12.238162;0
Hojai;Assam;1830;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1830;18;sst;37.956097;80.79082;19.209185;34.493355;87.817986;12.182012;0
Majuli;Assam;1831;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1831;18;evs;65.029655;41.497044;58.502956;68.57014;36.762882;63.237118;0
Majuli;Assam;1831;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1831;18;language;69.41905;55.892365;44.107635;72.5845;46.189774;53.810226;0
Majuli;Assam;1831;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1831;18;math;66.49075;38.94978;61.05022;69.79877;36.32234;63.67766;0
Majuli;Assam;1831;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1831;18;evs;55.39713;59.128403;40.871597;58.5967;52.648846;47.351154;0
Majuli;Assam;1831;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1831;18;language;61.4464;50.458305;49.541695;62.092426;48.520714;51.479286;0
Majuli;Assam;1831;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1831;18;math;53.53166;62.357105;37.642895;53.235947;57.633846;42.366154;0
Majuli;Assam;1831;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1831;18;language;56.086624;65.11415;34.88585;53.62547;66.5071;33.492897;0
Majuli;Assam;1831;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1831;18;math;36.538074;69.899956;30.100046;34.306465;75.53858;24.461422;0
Majuli;Assam;1831;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1831;18;sci;43.19516;62.32268;37.67732;39.214046;74.285065;25.714933;0
Majuli;Assam;1831;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1831;18;sst;43.25225;74.870865;25.129135;41.502613;73.1865;26.813503;0
Majuli;Assam;1831;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1831;18;eng;36.36431;45.13139;54.86861;37.179924;49.151905;50.848095;0
Majuli;Assam;1831;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1831;18;math;31.3252;82.048225;17.951777;31.788258;73.29158;26.708418;0
Majuli;Assam;1831;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1831;18;mil;40.232147;94.569626;5.430376;41.349377;93.433014;6.5669856;0
Majuli;Assam;1831;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1831;18;sci;33.117226;98.855125;1.1448761;32.675667;96.83468;3.1653235;0
Majuli;Assam;1831;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1831;18;sst;35.711716;94.613525;5.386478;33.810215;94.42921;5.5707936;0
South Salmara-Mankachar;Assam;1832;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1832;18;evs;62.006912;49.204727;50.795273;61.136658;51.41637;48.58363;0
South Salmara-Mankachar;Assam;1832;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1832;18;language;64.21141;60.99647;39.00353;63.243343;60.29901;39.70099;0
South Salmara-Mankachar;Assam;1832;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1832;18;math;67.06783;38.440662;61.559338;65.06446;44.167004;55.832996;0
South Salmara-Mankachar;Assam;1832;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1832;18;evs;57.34771;48.702652;51.297348;60.76998;41.857475;58.142525;0
South Salmara-Mankachar;Assam;1832;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1832;18;language;60.44775;49.362293;50.637707;65.446526;42.56824;57.43176;0
South Salmara-Mankachar;Assam;1832;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1832;18;math;56.653416;48.769165;51.230835;57.809086;47.3466;52.6534;0
South Salmara-Mankachar;Assam;1832;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1832;18;language;42.48671;85.50338;14.49662;44.558693;86.68854;13.31146;55
South Salmara-Mankachar;Assam;1832;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1832;18;math;40.928078;60.28583;39.71417;39.840622;58.22203;41.77797;30
South Salmara-Mankachar;Assam;1832;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1832;18;sci;38.10042;72.15601;27.843988;37.943188;73.6108;26.389198;66.666664
South Salmara-Mankachar;Assam;1832;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1832;18;sst;42.23421;72.585205;27.414795;43.61632;69.72151;30.278486;0
South Salmara-Mankachar;Assam;1832;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1832;18;eng;36.4526;51.345596;48.654404;37.73283;56.573994;43.426006;0
South Salmara-Mankachar;Assam;1832;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1832;18;math;35.94552;68.544106;31.455896;36.190395;64.37403;35.62597;0
South Salmara-Mankachar;Assam;1832;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1832;18;mil;35.99903;98.376526;1.623473;36.58727;97.89719;2.102814;0
South Salmara-Mankachar;Assam;1832;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1832;18;sci;35.30213;97.09819;2.9018135;35.7149;91.25447;8.745527;0
South Salmara-Mankachar;Assam;1832;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1832;18;sst;32.94216;92.9718;7.028201;34.351814;90.07484;9.92516;0
West Karbi Anglong;Assam;1833;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1833;18;evs;51.764595;68.35608;31.643925;53.83857;62.392166;37.607834;0
West Karbi Anglong;Assam;1833;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1833;18;language;54.400955;76.208305;23.791695;56.26972;74.54046;25.45954;0
West Karbi Anglong;Assam;1833;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1833;18;math;51.39239;70.863396;29.136608;51.42981;68.65825;31.341753;0
West Karbi Anglong;Assam;1833;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1833;18;evs;41.705524;78.52385;21.476154;40.707455;84.50775;15.492247;0
West Karbi Anglong;Assam;1833;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1833;18;language;45.288258;73.730896;26.269104;45.91995;71.72926;28.270735;0
West Karbi Anglong;Assam;1833;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1833;18;math;35.35646;87.98564;12.014357;34.824577;91.576035;8.423965;0
West Karbi Anglong;Assam;1833;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1833;18;language;39.206566;90.31361;9.686392;39.78278;87.82186;12.178136;0
West Karbi Anglong;Assam;1833;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1833;18;math;30.889456;84.53334;15.466659;30.146786;85.43686;14.563143;0
West Karbi Anglong;Assam;1833;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1833;18;sci;33.770382;87.65872;12.341278;33.064323;90.22998;9.77002;0
West Karbi Anglong;Assam;1833;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1833;18;sst;32.827133;92.14973;7.8502717;32.461502;87.725044;12.274958;0
West Karbi Anglong;Assam;1833;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1833;18;eng;40.233337;37.95788;62.04212;41.306004;44.748173;55.251827;0
West Karbi Anglong;Assam;1833;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1833;18;math;31.312185;81.167625;18.832378;26.743874;87.54208;12.457914;0
West Karbi Anglong;Assam;1833;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1833;18;mil;32.844677;95.29877;4.7012343;34.1279;98.014595;1.9854083;0
West Karbi Anglong;Assam;1833;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1833;18;sci;31.292746;98.829185;1.170813;31.243578;98.706535;1.2934676;0
West Karbi Anglong;Assam;1833;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1833;18;sst;34.69099;93.014;6.986;35.43882;86.20122;13.7987795;0
Srikakulam;Andhra Pradesh;2811;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2811;28;evs;45.44004;76.588295;23.411705;50.096943;71.07688;28.923119;0
Srikakulam;Andhra Pradesh;2811;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2811;28;language;49.142254;81.68193;18.318068;52.662235;75.17389;24.826113;0
Srikakulam;Andhra Pradesh;2811;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2811;28;math;48.655796;73.57562;26.424376;52.43482;66.430984;33.569016;0
Srikakulam;Andhra Pradesh;2811;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2811;28;evs;43.729404;82.17103;17.828972;42.016098;81.42063;18.579369;0
Srikakulam;Andhra Pradesh;2811;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2811;28;language;46.43451;75.07894;24.92106;46.209965;75.02716;24.97284;0
Srikakulam;Andhra Pradesh;2811;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2811;28;math;44.231354;76.600815;23.399189;37.8742;84.32305;15.676949;0
Srikakulam;Andhra Pradesh;2811;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2811;28;language;49.72822;75.764656;24.23534;51.64172;69.113846;30.886158;0
Srikakulam;Andhra Pradesh;2811;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2811;28;math;34.43003;79.790085;20.209913;32.86401;82.1421;17.8579;0
Srikakulam;Andhra Pradesh;2811;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2811;28;sci;37.65843;78.85915;21.140848;35.424644;84.42394;15.57606;0
Srikakulam;Andhra Pradesh;2811;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2811;28;sst;35.661224;90.108604;9.891394;33.478382;94.41054;5.5894656;0
Srikakulam;Andhra Pradesh;2811;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2811;28;eng;47.653534;34.917217;65.08278;50.078415;22.903814;77.09618;0
Srikakulam;Andhra Pradesh;2811;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2811;28;math;34.617832;72.34292;27.657084;35.512924;70.05191;29.948092;0
Srikakulam;Andhra Pradesh;2811;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2811;28;mil;37.813858;96.9756;3.0243993;41.820778;95.81857;4.181431;0
Srikakulam;Andhra Pradesh;2811;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2811;28;sci;37.239994;87.28321;12.716785;39.303547;86.81613;13.18387;0
Srikakulam;Andhra Pradesh;2811;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2811;28;sst;37.94202;86.07434;13.925659;40.561504;82.155655;17.844349;0
Vizianagaram;Andhra Pradesh;2812;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2812;28;evs;57.83576;58.23185;41.76815;58.367306;54.17692;45.82308;0
Vizianagaram;Andhra Pradesh;2812;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2812;28;language;63.493187;61.20634;38.79366;63.150005;60.179047;39.820953;0
Vizianagaram;Andhra Pradesh;2812;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2812;28;math;60.685833;51.78973;48.21027;58.999336;55.837852;44.162148;0
Vizianagaram;Andhra Pradesh;2812;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2812;28;evs;46.144012;71.8899;28.1101;43.074467;78.2829;21.717104;0
Vizianagaram;Andhra Pradesh;2812;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2812;28;language;51.501034;64.83394;35.166065;48.411537;69.23558;30.76442;0
Vizianagaram;Andhra Pradesh;2812;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2812;28;math;43.557995;75.1388;24.8612;41.19228;79.81461;20.18539;0
Vizianagaram;Andhra Pradesh;2812;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2812;28;language;49.31488;72.35389;27.646107;50.269806;71.581154;28.41885;0
Vizianagaram;Andhra Pradesh;2812;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2812;28;math;34.03437;77.61098;22.38902;34.994385;74.91277;25.087227;0
Vizianagaram;Andhra Pradesh;2812;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2812;28;sci;35.193783;83.521614;16.478388;34.85696;84.06486;15.9351425;0
Vizianagaram;Andhra Pradesh;2812;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2812;28;sst;34.90681;91.62795;8.372051;33.60835;91.53007;8.469935;0
Vizianagaram;Andhra Pradesh;2812;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2812;28;eng;49.72573;22.408884;77.59112;46.641106;22.742659;77.25734;0
