district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;general;general_basic_and_below_basic;general_proficient_and_advance;obc;obc_basic_and_below_basic;obc_proficient_and_advance;sc;sc_basic_and_below_basic;sc_proficient_and_advance;st;st_basic_and_below_basic;st_proficient_and_advance
Washim;Maharashtra;2706;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2706;27;math;28.287022;85.26172;14.738282;29.110321;84.43217;15.56783;28.430962;13.809238;86.190765;28.38452;81.59172;18.408278
Washim;Maharashtra;2706;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2706;27;mil;39.878445;87.48087;12.51913;42.157993;88.86461;11.135394;44.55692;10.150103;89.8499;37.537388;92.52428;7.475726
Washim;Maharashtra;2706;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2706;27;sci;32.158028;96.535995;3.4640079;34.729965;94.80614;5.1938653;36.457848;13.380321;86.61968;29.406687;100;0
Washim;Maharashtra;2706;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2706;27;sst;34.554577;89.31218;10.687818;37.4077;80.658134;19.341864;37.715744;14.645998;85.354004;32.53845;98.36286;1.6371387
Amravati;Maharashtra;2707;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2707;27;evs;56.7948;56.088978;43.911022;61.219604;48.71559;51.28441;55.07624;36.29077;63.70923;55.845863;52.011524;47.988476
Amravati;Maharashtra;2707;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2707;27;language;56.694656;66.350876;33.649124;67.22069;53.945587;46.054413;67.798546;50.279182;49.720818;61.2892;59.857716;40.142284
Amravati;Maharashtra;2707;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2707;27;math;55.55521;56.31402;43.68598;59.96465;52.52606;47.47394;57.992237;38.247158;61.752842;57.42008;51.78936;48.21064
Amravati;Maharashtra;2707;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2707;27;evs;47.221153;68.37973;31.620272;47.887062;69.498116;30.501883;48.4699;37.024597;62.975403;52.016502;57.26126;42.73874
Amravati;Maharashtra;2707;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2707;27;language;58.185104;51.57709;48.42291;53.910248;58.50202;41.49798;57.96458;45.11984;54.88016;59.287666;52.414413;47.585587
Amravati;Maharashtra;2707;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2707;27;math;42.429577;78.84638;21.153616;41.521503;77.727165;22.272833;41.57464;22.522207;77.47779;42.469505;72.96544;27.03456
Amravati;Maharashtra;2707;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2707;27;language;47.9217;70.48168;29.518322;52.593235;66.36705;33.63295;53.44337;30.908772;69.09123;46.083588;74.31288;25.687117
Amravati;Maharashtra;2707;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2707;27;math;34.530617;71.11608;28.883915;32.892933;83.89605;16.103947;31.272352;12.3322525;87.66775;31.478638;86.28223;13.717771
Amravati;Maharashtra;2707;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2707;27;sci;34.14791;86.31446;13.685541;37.145195;79.096146;20.903858;33.271996;16.355968;83.644035;38.02492;68.48446;31.51554
Amravati;Maharashtra;2707;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2707;27;sst;34.15599;87.6032;12.396795;37.387268;83.79052;16.209482;38.055832;14.923478;85.07652;37.355858;80.63162;19.36838
Amravati;Maharashtra;2707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2707;27;eng;39.462463;47.575386;52.424614;45.831944;26.590271;73.40973;44.141205;59.61214;40.38786;31.808863;66.55283;33.447166
Amravati;Maharashtra;2707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2707;27;math;27.463552;89.49178;10.508219;28.124733;87.01622;12.983782;25.2169;9.213227;90.78677;22.817402;98.22343;1.7765731
Amravati;Maharashtra;2707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2707;27;mil;34.611843;95.195816;4.804185;43.525986;88.50486;11.495136;41.724697;14.156203;85.843796;32.870358;94.921684;5.0783143
Amravati;Maharashtra;2707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2707;27;sci;30.932976;97.09112;2.908883;33.23617;95.07997;4.920029;30.211735;4.595611;95.40439;27.124243;98.585304;1.4146976
Amravati;Maharashtra;2707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2707;27;sst;32.08303;93.61421;6.385787;35.845257;88.696976;11.303022;35.844757;13.201179;86.79882;30.27342;96.97699;3.0230064
Wardha;Maharashtra;2708;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2708;27;evs;61.208187;50.555912;49.444088;58.764973;52.802174;47.197826;60.68256;47.532364;52.467636;62.729134;49.486465;50.513535
Wardha;Maharashtra;2708;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2708;27;language;64.44792;63.485844;36.514156;62.9699;64.53419;35.46581;63.3619;39.102695;60.897305;67.63431;52.76699;47.23301
Wardha;Maharashtra;2708;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2708;27;math;68.637535;43.512764;56.487236;60.30039;52.282173;47.717827;63.430836;57.664265;42.335735;62.246532;45.85361;54.14639
Wardha;Maharashtra;2708;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2708;27;evs;46.32945;70.199684;29.800318;45.410404;74.68812;25.311886;42.617134;22.481049;77.51895;48.039806;71.12619;28.87381
Wardha;Maharashtra;2708;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2708;27;language;50.973984;61.502823;38.497177;53.0891;61.616673;38.383327;48.088947;27.508062;72.491936;49.465183;71.4053;28.594704
Wardha;Maharashtra;2708;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2708;27;math;42.389053;73.94613;26.05387;39.205788;80.17745;19.822546;36.052933;8.702016;91.29798;37.9615;91.08236;8.917644
Wardha;Maharashtra;2708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2708;27;language;57.60573;52.664528;47.335472;51.602776;70.82627;29.173733;54.378975;32.545227;67.45477;38.27258;88.74188;11.258121
Wardha;Maharashtra;2708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2708;27;math;32.229866;83.511314;16.488682;31.290558;86.03217;13.96783;30.842743;8.761676;91.23833;26.330782;96.039116;3.9608822
Wardha;Maharashtra;2708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2708;27;sci;37.32131;76.34814;23.651861;34.633236;83.7076;16.292397;33.548283;15.105217;84.89478;31.91356;93.736046;6.263952
Wardha;Maharashtra;2708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2708;27;sst;35.78579;84.488594;15.511403;35.596058;90.31625;9.683749;37.139626;16.062769;83.93723;32.10711;90.94679;9.053208
Wardha;Maharashtra;2708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2708;27;eng;51.97157;27.319632;72.68037;42.58086;39.643116;60.356884;43.254925;67.880646;32.119354;34.49674;62.002747;37.997253
Wardha;Maharashtra;2708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2708;27;math;29.376034;87.41584;12.58416;26.920303;90.42343;9.576566;31.224686;18.713898;81.2861;27.4508;83.45123;16.548767
Wardha;Maharashtra;2708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2708;27;mil;40.21646;90.62431;9.37569;44.392117;92.61928;7.380719;43.6506;6.0968776;93.90312;37.79667;96.80857;3.1914258
Wardha;Maharashtra;2708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2708;27;sci;35.594856;88.31301;11.686989;31.552153;95.333954;4.666044;33.359055;4.3056507;95.69435;28.40435;96.04782;3.952181
Wardha;Maharashtra;2708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2708;27;sst;38.003178;83.75082;16.249184;34.74383;89.99514;10.004864;38.056797;17.605202;82.3948;31.360289;97.06695;2.9330533
Nagpur;Maharashtra;2709;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2709;27;evs;59.648373;52.84669;47.15331;56.29087;61.422646;38.577354;54.880123;39.9708;60.0292;55.76916;56.484028;43.515972
Nagpur;Maharashtra;2709;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2709;27;language;63.396496;55.88473;44.11527;59.583145;65.572495;34.427505;57.12285;30.27379;69.72621;54.401855;74.814735;25.185265
Nagpur;Maharashtra;2709;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2709;27;math;58.9479;57.70345;42.29655;54.62839;62.871166;37.128834;54.575577;34.863403;65.1366;55.416203;55.51179;44.48821
Nagpur;Maharashtra;2709;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2709;27;evs;49.44045;70.8443;29.155697;48.161133;72.64811;27.351894;50.114517;31.87138;68.128624;52.61027;62.73992;37.26008
Nagpur;Maharashtra;2709;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2709;27;language;57.372913;50.180897;49.819103;52.089172;66.1731;33.826897;57.15326;43.58258;56.41742;57.57935;49.4194;50.5806
Nagpur;Maharashtra;2709;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2709;27;math;44.862038;78.55657;21.443432;41.281975;82.752716;17.247284;42.719547;22.999838;77.00016;44.549107;71.805885;28.194117
Nagpur;Maharashtra;2709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2709;27;language;62.289326;50.740032;49.259968;55.361122;67.23666;32.763344;56.81328;41.347767;58.652233;49.171707;74.33216;25.667841
Nagpur;Maharashtra;2709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2709;27;math;37.343475;66.97377;33.026234;32.95689;83.52734;16.472656;31.22726;11.559111;88.44089;32.823826;82.29645;17.703554
Nagpur;Maharashtra;2709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2709;27;sci;44.600082;59.568092;40.431908;39.000935;76.8909;23.109097;38.083885;23.108692;76.89131;31.643469;87.01548;12.984517
Nagpur;Maharashtra;2709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2709;27;sst;40.365574;78.35942;21.640577;39.025074;83.02557;16.974424;37.28958;13.254264;86.745735;34.45264;91.388565;8.611437
Nagpur;Maharashtra;2709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2709;27;eng;58.475414;19.707354;80.29265;47.96986;33.094677;66.90533;48.81111;67.950066;32.04993;40.034264;43.417454;56.582546
Nagpur;Maharashtra;2709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2709;27;math;36.608425;67.408325;32.591675;29.026491;83.44675;16.553255;29.350954;13.466407;86.53359;27.159777;91.12812;8.87188
Nagpur;Maharashtra;2709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2709;27;mil;38.804893;91.01309;8.986905;40.381958;92.3598;7.640199;41.38868;7.6889153;92.31109;35.887497;95.397064;4.6029363
Nagpur;Maharashtra;2709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2709;27;sci;40.31539;85.001595;14.998407;34.215286;92.45784;7.542161;35.715202;12.429868;87.57013;30.147535;97.7244;2.275594
Nagpur;Maharashtra;2709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2709;27;sst;46.179287;66.51947;33.480534;37.15103;84.06277;15.937235;38.734783;17.577238;82.42276;35.893967;90.47225;9.527748
Bhandara;Maharashtra;2710;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2710;27;evs;64.789955;37.90072;62.09928;62.211605;48.276222;51.723778;62.48921;57.053543;42.946457;53.67582;65.83924;34.160763
Bhandara;Maharashtra;2710;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2710;27;language;71.599174;43.85995;56.14005;66.60624;53.4157;46.5843;69.56772;48.892387;51.107613;64.144325;63.206005;36.793995
Bhandara;Maharashtra;2710;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2710;27;math;69.32677;36.145817;63.854183;62.53323;51.18662;48.81338;65.98139;56.62738;43.37262;53.327225;68.589424;31.410576
Bhandara;Maharashtra;2710;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2710;27;evs;40.63829;94.295166;5.7048306;45.90377;74.33786;25.66214;48.673195;29.496813;70.50319;48.515472;72.99619;27.00381
Bhandara;Maharashtra;2710;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2710;27;language;36.344296;85.348526;14.651472;49.41145;69.64536;30.35464;55.78282;37.70271;62.29729;50.520912;68.4277;31.572306
Bhandara;Maharashtra;2710;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2710;27;math;31.644274;94.926186;5.0738173;37.694805;84.26354;15.73646;39.230713;16.981335;83.01866;34.935528;91.51803;8.481974
Bhandara;Maharashtra;2710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2710;27;language;51.09819;61.461723;38.538277;47.712177;76.53403;23.465973;54.5539;35.081787;64.91821;47.32019;69.045555;30.954445
Bhandara;Maharashtra;2710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2710;27;math;35.520992;74.67847;25.321531;30.841007;82.66333;17.336668;29.22531;10.152208;89.84779;27.369265;98.80923;1.1907698
Bhandara;Maharashtra;2710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2710;27;sci;33.835808;88.635704;11.364295;31.951715;89.60869;10.391311;35.04298;15.17972;84.82028;29.552;99.23111;0.76888967
Bhandara;Maharashtra;2710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2710;27;sst;34.4689;91.42167;8.578331;35.061867;90.43129;9.56871;35.355457;8.80188;91.19812;28.670849;95.3522;4.647796
Bhandara;Maharashtra;2710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2710;27;eng;44.611767;45.21963;54.78037;39.846886;45.64528;54.35472;34.697647;44.088608;55.911392;34.74116;49.97641;50.02359
Bhandara;Maharashtra;2710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2710;27;math;33.216858;72.00332;27.996681;27.17937;87.2267;12.773298;27.888874;9.2960415;90.70396;27.172586;88.21776;11.782239
Bhandara;Maharashtra;2710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2710;27;mil;37.806633;90.57023;9.429772;39.94095;91.24353;8.756467;41.624714;6.7302713;93.26973;34.98554;100;0
Bhandara;Maharashtra;2710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2710;27;sci;34.519897;87.52735;12.472646;31.61316;96.193275;3.8067222;30.122608;1.9153023;98.084694;33.415497;98.53314;1.4668542
Bhandara;Maharashtra;2710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2710;27;sst;40.19621;79.27594;20.724058;33.22249;92.29287;7.707127;32.740524;7.649294;92.35071;29.785635;100;0
Gondiya;Maharashtra;2711;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2711;27;evs;59.623417;51.881042;48.118958;64.487686;43.764557;56.235443;64.19877;53.002514;46.997486;57.747448;55.857784;44.142216
Gondiya;Maharashtra;2711;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2711;27;language;61.530376;61.26563;38.73437;70.287994;54.234673;45.765327;65.680595;32.421665;67.57833;63.81588;69.18224;30.817755
Gondiya;Maharashtra;2711;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2711;27;math;62.066914;48.079773;51.920227;64.52309;44.197315;55.802685;64.80344;55.146065;44.853935;62.06712;55.31353;44.68647
Gondiya;Maharashtra;2711;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2711;27;evs;44.724796;74.63848;25.361517;47.723522;68.846565;31.15343;44.463303;26.955408;73.04459;57.21183;46.836246;53.163754
Gondiya;Maharashtra;2711;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2711;27;language;51.739742;60.36924;39.63076;52.302002;61.20069;38.79931;50.246475;30.6427;69.3573;65.52604;38.709675;61.290325
Gondiya;Maharashtra;2711;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2711;27;math;40.320442;80.47297;19.527029;41.123837;79.69277;20.307228;40.35327;15.655474;84.34453;57.066013;52.613907;47.386093
Gondiya;Maharashtra;2711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2711;27;language;54.88249;69.30717;30.692833;52.91252;71.55035;28.44965;57.261734;34.726807;65.27319;46.881237;77.8258;22.1742
Gondiya;Maharashtra;2711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2711;27;math;36.903965;71.89923;28.100773;33.959106;77.69153;22.30847;31.81861;15.616308;84.38369;33.161285;78.21649;21.783512
Gondiya;Maharashtra;2711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2711;27;sci;42.48581;64.02934;35.970657;36.706635;80.87296;19.127035;35.5506;16.328844;83.67116;33.472057;85.64455;14.355453
Gondiya;Maharashtra;2711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2711;27;sst;37.53249;83.52429;16.47571;38.117264;84.63568;15.364322;36.819687;10.607723;89.39228;35.99449;86.13647;13.863533
Gondiya;Maharashtra;2711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2711;27;eng;49.208008;29.331083;70.668915;38.767082;43.20969;56.79031;45.77027;73.12386;26.876137;37.132236;47.54845;52.45155
Gondiya;Maharashtra;2711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2711;27;math;29.775173;77.79928;22.200726;29.342562;86.43689;13.563108;28.370298;13.830439;86.16956;26.725538;91.1133;8.8867
Gondiya;Maharashtra;2711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2711;27;mil;41.256886;94.14645;5.8535514;40.39226;93.3782;6.621804;41.57232;7.2199445;92.78005;35.762302;95.614944;4.385059
Gondiya;Maharashtra;2711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2711;27;sci;34.698784;90.0621;9.9379;30.011278;97.875435;2.1245644;35.20458;2.4681377;97.53186;31.382729;98.617195;1.3828075
Gondiya;Maharashtra;2711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2711;27;sst;36.110386;84.94457;15.055428;33.81349;92.62248;7.3775144;34.95251;11.577609;88.42239;30.565058;99.27077;0.72923565
Leh (Ladakh);Ladakh;3707;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3707;37;evs;63.635193;52.13648;47.86352;0;0;0;47.433014;0;100;51.597363;73.171104;26.828896
Leh (Ladakh);Ladakh;3707;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3707;37;language;61.569824;59.721592;40.278408;0;0;0;37.816185;0;100;60.546413;65.44978;34.550217
Leh (Ladakh);Ladakh;3707;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3707;37;math;56.964764;61.648586;38.351414;0;0;0;51.5888;0;100;48.303585;72.539024;27.460976
Leh (Ladakh);Ladakh;3707;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3707;37;evs;61.7213;50.93314;49.06686;77.77778;0;100;38.88889;0;100;47.634903;74.08605;25.913946
Leh (Ladakh);Ladakh;3707;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3707;37;language;58.917534;73.09363;26.90637;66.666664;0;100;40;0;100;57.796646;53.88675;46.11325
Leh (Ladakh);Ladakh;3707;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3707;37;math;50.655792;75.46657;24.53343;85;0;100;10;0;100;38.371964;91.76432;8.23568
Leh (Ladakh);Ladakh;3707;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3707;37;language;62.234833;49.841003;50.158997;66.666664;0;100;20;0;100;67.65043;35.64498;64.35502
Leh (Ladakh);Ladakh;3707;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3707;37;math;37.320984;79.60893;20.391068;23.333334;100;0;0;0;0;34.974644;77.145645;22.854357
Leh (Ladakh);Ladakh;3707;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3707;37;sci;37.919693;79.53464;20.465364;44.793594;52.06407;47.93593;26.88465;0;100;43.08567;63.923706;36.076294
Leh (Ladakh);Ladakh;3707;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3707;37;sst;40.77671;85.362724;14.637279;40;100;0;27.080408;12.490248;87.50975;40.520176;79.98249;20.017508
Leh (Ladakh);Ladakh;3707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3707;37;eng;53.52482;12.374847;87.62515;52.857143;50;50;74.28571;100;0;61.083344;15.78139;84.21861
Leh (Ladakh);Ladakh;3707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3707;37;math;25.188572;100;0;32.053406;52.557343;47.442657;0;0;0;29.743067;83.39081;16.609188
Leh (Ladakh);Ladakh;3707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3707;37;mil;33.610504;100;0;46.8607;100;0;28.571428;0;100;36.259647;98.54276;1.457239
Leh (Ladakh);Ladakh;3707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3707;37;sci;32.604202;100;0;54.285713;0;100;42.998264;0;100;38.991955;86.16738;13.832617
Leh (Ladakh);Ladakh;3707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3707;37;sst;34.796886;93.118095;6.8819046;47.142857;100;0;0;0;0;43.553017;73.6376;26.362396
Kargil;Ladakh;3708;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3708;37;evs;86.666664;0;100;46.666668;100;0;0;0;0;46.211975;75.84078;24.15922
Kargil;Ladakh;3708;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3708;37;language;86.666664;0;100;13.333333;100;0;0;0;0;47.33206;83.26965;16.730345
Kargil;Ladakh;3708;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3708;37;math;76.47059;0;100;35.294117;100;0;0;0;0;44.044575;75.739494;24.260506
Kargil;Ladakh;3708;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3708;37;evs;0;0;0;0;0;0;50;0;100;49.21204;71.48928;28.510715
Kargil;Ladakh;3708;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3708;37;language;0;0;0;0;0;0;53.333332;0;100;52.25088;64.778305;35.221695
Kargil;Ladakh;3708;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3708;37;math;0;0;0;0;0;0;70;100;0;43.99041;78.62083;21.379171
Kargil;Ladakh;3708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3708;37;language;0;0;0;0;0;0;26.666666;0;100;57.178524;65.3531;34.6469
Kargil;Ladakh;3708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3708;37;math;0;0;0;0;0;0;30;0;100;35.944324;76.18233;23.817677
Kargil;Ladakh;3708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3708;37;sci;0;0;0;0;0;0;21.666666;0;100;43.43079;62.578056;37.421944
Kargil;Ladakh;3708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3708;37;sst;0;0;0;0;0;0;30;0;100;42.237362;78.36243;21.637573
Kargil;Ladakh;3708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3708;37;eng;28.571428;100;0;0;0;0;35.027706;41.5582;58.4418;43.751934;32.62951;67.37049
Kargil;Ladakh;3708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3708;37;math;44.285713;50;50;0;0;0;0;0;0;26.670637;90.49602;9.503981
Kargil;Ladakh;3708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3708;37;mil;0;0;0;17.142857;100;0;14.285714;0;100;30.84643;98.73386;1.2661453
Kargil;Ladakh;3708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3708;37;sci;0;0;0;22.857143;100;0;33.239025;0;100;35.576523;93.58372;6.416285
Kargil;Ladakh;3708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3708;37;sst;23.48997;100;0;0;0;0;37.125042;24.92205;75.07795;34.97621;88.484116;11.515887
Kokrajhar;Assam;1801;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1801;18;evs;57.98967;55.65402;44.34598;56.888233;56.977676;43.022324;63.5396;54.64767;45.35233;61.511497;52.310646;47.689354
Kokrajhar;Assam;1801;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1801;18;language;62.38516;64.01059;35.989414;60.10685;65.63168;34.368313;70.078514;54.517868;45.482132;61.382244;61.190777;38.809223
Kokrajhar;Assam;1801;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1801;18;math;60.758026;50.564186;49.435814;61.807384;44.72924;55.27076;71.97623;63.194553;36.805447;56.401257;59.603737;40.396263
Kokrajhar;Assam;1801;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1801;18;evs;57.55896;51.70327;48.29673;50.82737;66.10252;33.897476;59.650307;57.1899;42.8101;46.769375;75.44842;24.551584
Kokrajhar;Assam;1801;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1801;18;language;59.750908;53.72716;46.27284;57.10166;61.047077;38.952923;72.44728;67.55272;32.447277;57.22751;57.73344;42.26656
Kokrajhar;Assam;1801;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1801;18;math;52.459602;64.93037;35.069633;46.497;75.79107;24.208933;46.94327;25.67686;74.32314;40.3254;90.615776;9.384223
Kokrajhar;Assam;1801;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1801;18;language;44.60362;83.754105;16.245895;44.685745;86.96248;13.037521;50.881046;25.911732;74.08827;46.21319;79.23277;20.767231
