district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;district_percentage;district_standard_error;district_below_basic;district_basic;district_proficient;district_advanced;state_percentage;state_standard_error;state_below_basic;state_basic;state_proficient;state_advanced;national_percentage;national_standard_error;national_below_basic;national_basic;national_proficient;national_advanced
Bokaro;Jharkhand;2013;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2013;20;sci;42.25336;0.66;33.066784;33.083805;20.692842;13.156569;39.078583;0.13;37.327328;35.474617;18.923393;8.274665;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Bokaro;Jharkhand;2013;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2013;20;sst;39.574905;0.61;39.342667;40.44506;11.342955;8.869321;39.299385;0.13;39.563267;40.256832;11.578101;8.601797;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Bokaro;Jharkhand;2013;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2013;20;eng;43.814423;0.77;20.626093;16.545841;44.91553;17.912537;40.708233;0.15;23.905743;19.84449;42.63898;13.610787;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Bokaro;Jharkhand;2013;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2013;20;math;32.351868;0.57;29.944742;45.77054;19.439981;4.844736;31.294888;0.12;29.8653;48.914722;17.097893;4.122086;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Bokaro;Jharkhand;2013;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2013;20;mil;40.067062;0.6;58.11889;31.089712;10.065327;0.7260733;39.698204;0.12;58.856;31.604803;9.019763;0.51943535;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Bokaro;Jharkhand;2013;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2013;20;sci;34.026764;0.5;74.7477;17.294195;6.6693573;1.2887442;34.255516;0.1;74.46331;18.544245;6.273545;0.7189036;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Bokaro;Jharkhand;2013;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2013;20;sst;38.96336;0.6;57.65627;23.190166;16.83274;2.320824;37.33916;0.12;62.048626;23.748882;12.305376;1.8971152;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Ranchi;Jharkhand;2014;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2014;20;evs;53.712452;0.76;26.598629;35.703037;29.544813;8.153524;53.68874;0.19;27.646591;34.893238;28.553282;8.906889;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Ranchi;Jharkhand;2014;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2014;20;language;58.867283;0.86;33.906044;30.019934;25.110384;10.963638;57.653324;0.21;34.843105;31.894032;23.483068;9.779795;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Ranchi;Jharkhand;2014;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2014;20;math;52.697;0.75;27.529413;38.20313;24.804405;9.463053;53.320324;0.19;27.764727;35.46463;27.490019;9.280625;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Ranchi;Jharkhand;2014;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2014;20;evs;48.009205;0.65032333;33.01737;35.933655;26.22453;4.8244443;45.914764;0.17334153;38.97328;31.97677;24.053621;4.996329;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Ranchi;Jharkhand;2014;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2014;20;language;56.273132;0.80815315;20.354704;36.830715;30.160477;12.654101;52.212643;0.21410446;25.66833;36.883934;28.50469;8.943045;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Ranchi;Jharkhand;2014;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2014;20;math;39.547375;0.6020065;40.155205;41.364285;16.241835;2.238676;40.27226;0.1670156;40.54391;38.790108;16.685404;3.9805775;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Ranchi;Jharkhand;2014;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2014;20;language;58.606266;0.71;16.977694;39.01783;22.879122;21.125355;51.373543;0.17;24.530825;45.013817;18.183603;12.271757;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Ranchi;Jharkhand;2014;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2014;20;math;36.66312;0.51;22.858732;51.67692;18.283691;7.180655;36.28042;0.13;27.308939;44.19721;20.647238;7.8466134;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Ranchi;Jharkhand;2014;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2014;20;sci;42.275307;0.53;30.166527;38.271336;19.757755;11.804382;39.078583;0.13;37.327328;35.474617;18.923393;8.274665;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Ranchi;Jharkhand;2014;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2014;20;sst;41.631233;0.49;30.711233;47.70869;13.247812;8.332266;39.299385;0.13;39.563267;40.256832;11.578101;8.601797;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Ranchi;Jharkhand;2014;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2014;20;eng;45.49444;0.6;16.70844;18.435705;44.65677;20.199083;40.708233;0.15;23.905743;19.84449;42.63898;13.610787;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Ranchi;Jharkhand;2014;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2014;20;math;31.029396;0.42;31.048315;49.828175;15.076111;4.0473995;31.294888;0.12;29.8653;48.914722;17.097893;4.122086;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Ranchi;Jharkhand;2014;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2014;20;mil;44.23157;0.5;46.429585;37.472332;15.312349;0.7857331;39.698204;0.12;58.856;31.604803;9.019763;0.51943535;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Ranchi;Jharkhand;2014;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2014;20;sci;35.46442;0.38;73.0262;18.842499;7.118685;1.01262;34.255516;0.1;74.46331;18.544245;6.273545;0.7189036;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Ranchi;Jharkhand;2014;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2014;20;sst;39.361324;0.46;55.848694;27.665709;13.469452;3.016147;37.33916;0.12;62.048626;23.748882;12.305376;1.8971152;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Lohardaga;Jharkhand;2015;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2015;20;evs;55.0381;0.92;24.197042;35.855972;31.321825;8.625159;53.68874;0.19;27.646591;34.893238;28.553282;8.906889;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Lohardaga;Jharkhand;2015;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2015;20;language;55.244625;1.04;37.387283;35.222424;21.698809;5.6914825;57.653324;0.21;34.843105;31.894032;23.483068;9.779795;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Lohardaga;Jharkhand;2015;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2015;20;math;51.722557;0.9;29.682245;36.132374;28.264086;5.9212956;53.320324;0.19;27.764727;35.46463;27.490019;9.280625;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Lohardaga;Jharkhand;2015;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2015;20;evs;42.097084;0.90491635;45.827732;31.14045;18.835941;4.195879;45.914764;0.17334153;38.97328;31.97677;24.053621;4.996329;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Lohardaga;Jharkhand;2015;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2015;20;language;49.552185;1.1404575;29.135765;37.898815;27.203367;5.7620516;52.212643;0.21410446;25.66833;36.883934;28.50469;8.943045;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Lohardaga;Jharkhand;2015;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2015;20;math;36.151253;0.853798;46.347534;39.92647;10.005972;3.7200234;40.27226;0.1670156;40.54391;38.790108;16.685404;3.9805775;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Lohardaga;Jharkhand;2015;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2015;20;language;48.9475;0.94;26.501383;46.983044;22.242535;4.273038;51.373543;0.17;24.530825;45.013817;18.183603;12.271757;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Lohardaga;Jharkhand;2015;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2015;20;math;32.585102;0.61;29.343945;51.92395;17.696611;1.0354937;36.28042;0.13;27.308939;44.19721;20.647238;7.8466134;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Lohardaga;Jharkhand;2015;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2015;20;sci;34.929016;0.64;46.69727;34.771156;16.07834;2.4532309;39.078583;0.13;37.327328;35.474617;18.923393;8.274665;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Lohardaga;Jharkhand;2015;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2015;20;sst;37.20996;0.62;42.699432;43.97245;9.575148;3.752971;39.299385;0.13;39.563267;40.256832;11.578101;8.601797;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Lohardaga;Jharkhand;2015;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2015;20;eng;37.569828;0.76;21.45289;26.594414;46.450996;5.5017014;40.708233;0.15;23.905743;19.84449;42.63898;13.610787;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Lohardaga;Jharkhand;2015;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2015;20;math;29.290794;0.64;35.973427;48.824615;12.384381;2.8175795;31.294888;0.12;29.8653;48.914722;17.097893;4.122086;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Lohardaga;Jharkhand;2015;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2015;20;mil;38.578697;0.68;61.047066;31.411852;7.3564425;0.18463963;39.698204;0.12;58.856;31.604803;9.019763;0.51943535;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Lohardaga;Jharkhand;2015;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2015;20;sci;33.019062;0.53;79.34605;15.4640045;5.1899514;0;34.255516;0.1;74.46331;18.544245;6.273545;0.7189036;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Lohardaga;Jharkhand;2015;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2015;20;sst;36.330482;0.56;63.776398;28.555412;7.080352;0.5878364;37.33916;0.12;62.048626;23.748882;12.305376;1.8971152;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Gumla;Jharkhand;2016;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2016;20;evs;52.60982;0.81;25.13408;41.886494;26.213846;6.765579;53.68874;0.19;27.646591;34.893238;28.553282;8.906889;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Gumla;Jharkhand;2016;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2016;20;language;55.64337;0.94;35.092175;38.479084;21.740719;4.688023;57.653324;0.21;34.843105;31.894032;23.483068;9.779795;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Gumla;Jharkhand;2016;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2016;20;math;48.47031;0.79;29.590609;44.352436;20.671162;5.3857956;53.320324;0.19;27.764727;35.46463;27.490019;9.280625;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Gumla;Jharkhand;2016;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2016;20;evs;36.986263;0.7038552;53.569527;33.64358;11.041616;1.7452786;45.914764;0.17334153;38.97328;31.97677;24.053621;4.996329;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Gumla;Jharkhand;2016;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2016;20;language;43.135586;0.93244994;36.029816;40.928368;20.077967;2.963852;52.212643;0.21410446;25.66833;36.883934;28.50469;8.943045;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Gumla;Jharkhand;2016;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2016;20;math;31.609627;0.6199249;54.250343;39.077473;6.025661;0.64652526;40.27226;0.1670156;40.54391;38.790108;16.685404;3.9805775;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Gumla;Jharkhand;2016;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2016;20;language;45.113792;0.68;29.761414;51.41673;14.534747;4.2871113;51.373543;0.17;24.530825;45.013817;18.183603;12.271757;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Gumla;Jharkhand;2016;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2016;20;math;29.830412;0.45;43.566257;44.3233;8.442207;3.668235;36.28042;0.13;27.308939;44.19721;20.647238;7.8466134;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Gumla;Jharkhand;2016;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2016;20;sci;32.98044;0.45;47.819996;40.133854;10.387737;1.6584111;39.078583;0.13;37.327328;35.474617;18.923393;8.274665;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Gumla;Jharkhand;2016;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2016;20;sst;34.471485;0.47;49.016888;42.162342;6.2221856;2.598584;39.299385;0.13;39.563267;40.256832;11.578101;8.601797;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Gumla;Jharkhand;2016;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2016;20;eng;35.68528;0.57;32.52563;23.811268;35.838917;7.8241844;40.708233;0.15;23.905743;19.84449;42.63898;13.610787;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Gumla;Jharkhand;2016;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2016;20;math;27.323637;0.39;37.63131;51.887638;9.703249;0.77780217;31.294888;0.12;29.8653;48.914722;17.097893;4.122086;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Gumla;Jharkhand;2016;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2016;20;mil;36.823326;0.46;65.23068;30.58405;4.1271667;0.058099445;39.698204;0.12;58.856;31.604803;9.019763;0.51943535;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Gumla;Jharkhand;2016;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2016;20;sci;30.752632;0.38;87.00409;10.737323;2.2012877;0.057303723;34.255516;0.1;74.46331;18.544245;6.273545;0.7189036;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Gumla;Jharkhand;2016;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2016;20;sst;34.838543;0.41;66.25918;25.976187;7.055551;0.709085;37.33916;0.12;62.048626;23.748882;12.305376;1.8971152;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Pashchimi Singhbhum;Jharkhand;2017;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2017;20;evs;54.862495;0.79;25.189022;35.40431;30.535069;8.871599;53.68874;0.19;27.646591;34.893238;28.553282;8.906889;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Pashchimi Singhbhum;Jharkhand;2017;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2017;20;language;57.320923;0.88;35.85712;32.706417;23.179987;8.256476;57.653324;0.21;34.843105;31.894032;23.483068;9.779795;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Pashchimi Singhbhum;Jharkhand;2017;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2017;20;math;52.339684;0.76;27.204195;38.59291;25.540466;8.662428;53.320324;0.19;27.764727;35.46463;27.490019;9.280625;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Pashchimi Singhbhum;Jharkhand;2017;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2017;20;evs;45.663242;0.7395193;42.292694;26.449528;24.027925;7.229855;45.914764;0.17334153;38.97328;31.97677;24.053621;4.996329;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Pashchimi Singhbhum;Jharkhand;2017;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2017;20;language;51.428352;0.89489233;29.185991;33.50653;27.733978;9.5735;52.212643;0.21410446;25.66833;36.883934;28.50469;8.943045;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Pashchimi Singhbhum;Jharkhand;2017;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2017;20;math;39.031624;0.6741424;45.037174;33.411205;17.981598;3.5700214;40.27226;0.1670156;40.54391;38.790108;16.685404;3.9805775;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Pashchimi Singhbhum;Jharkhand;2017;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2017;20;language;45.68333;0.74;34.228725;43.481052;14.042842;8.24738;51.373543;0.17;24.530825;45.013817;18.183603;12.271757;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Pashchimi Singhbhum;Jharkhand;2017;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2017;20;math;32.071392;0.58;37.197575;43.266785;14.497818;5.0378227;36.28042;0.13;27.308939;44.19721;20.647238;7.8466134;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Pashchimi Singhbhum;Jharkhand;2017;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2017;20;sci;36.939358;0.57;44.085197;33.617134;13.678531;8.619136;39.078583;0.13;37.327328;35.474617;18.923393;8.274665;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Pashchimi Singhbhum;Jharkhand;2017;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2017;20;sst;35.137245;0.53;49.51604;36.851307;8.694911;4.9377427;39.299385;0.13;39.563267;40.256832;11.578101;8.601797;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Pashchimi Singhbhum;Jharkhand;2017;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2017;20;eng;35.710213;0.75;33.476578;21.880342;35.500896;9.142181;40.708233;0.15;23.905743;19.84449;42.63898;13.610787;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Pashchimi Singhbhum;Jharkhand;2017;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2017;20;math;28.787193;0.56;37.145447;49.62577;11.24598;1.9828041;31.294888;0.12;29.8653;48.914722;17.097893;4.122086;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Pashchimi Singhbhum;Jharkhand;2017;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2017;20;mil;35.852562;0.59;67.96776;27.196985;4.6198106;0.2154419;39.698204;0.12;58.856;31.604803;9.019763;0.51943535;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Pashchimi Singhbhum;Jharkhand;2017;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2017;20;sci;32.36918;0.48;82.79194;12.158109;4.716215;0.33373788;34.255516;0.1;74.46331;18.544245;6.273545;0.7189036;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Pashchimi Singhbhum;Jharkhand;2017;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2017;20;sst;35.079414;0.57;70.15669;19.690664;8.654023;1.4986165;37.33916;0.12;62.048626;23.748882;12.305376;1.8971152;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Purbi Singhbhum;Jharkhand;2018;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2018;20;evs;55.225483;0.83;24.396486;36.18471;30.40929;9.009511;53.68874;0.19;27.646591;34.893238;28.553282;8.906889;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Purbi Singhbhum;Jharkhand;2018;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2018;20;language;61.758034;0.94;29.867218;30.957113;25.092682;14.082985;57.653324;0.21;34.843105;31.894032;23.483068;9.779795;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Purbi Singhbhum;Jharkhand;2018;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2018;20;math;53.776234;0.79;24.709835;38.627186;29.303774;7.359205;53.320324;0.19;27.764727;35.46463;27.490019;9.280625;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Purbi Singhbhum;Jharkhand;2018;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2018;20;evs;47.983868;0.70134944;33.406475;36.2545;25.70093;4.638096;45.914764;0.17334153;38.97328;31.97677;24.053621;4.996329;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Purbi Singhbhum;Jharkhand;2018;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2018;20;language;57.343464;0.8893127;19.31156;33.772827;36.58817;10.327443;52.212643;0.21410446;25.66833;36.883934;28.50469;8.943045;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Purbi Singhbhum;Jharkhand;2018;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2018;20;math;43.70115;0.7134579;31.932371;43.99097;19.558046;4.5186114;40.27226;0.1670156;40.54391;38.790108;16.685404;3.9805775;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Purbi Singhbhum;Jharkhand;2018;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2018;20;language;59.4723;0.72;17.517612;35.486862;24.383575;22.611948;51.373543;0.17;24.530825;45.013817;18.183603;12.271757;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Purbi Singhbhum;Jharkhand;2018;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2018;20;math;38.164543;0.56;22.924034;46.252926;21.059343;9.763697;36.28042;0.13;27.308939;44.19721;20.647238;7.8466134;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Purbi Singhbhum;Jharkhand;2018;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2018;20;sci;41.83622;0.51;31.052164;32.60224;26.536945;9.808648;39.078583;0.13;37.327328;35.474617;18.923393;8.274665;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Purbi Singhbhum;Jharkhand;2018;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2018;20;sst;41.74344;0.49;31.187893;43.089138;16.329155;9.393817;39.299385;0.13;39.563267;40.256832;11.578101;8.601797;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Purbi Singhbhum;Jharkhand;2018;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2018;20;eng;48.183426;0.67;15.671546;14.77878;45.82071;23.728964;40.708233;0.15;23.905743;19.84449;42.63898;13.610787;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Purbi Singhbhum;Jharkhand;2018;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2018;20;math;31.706314;0.45;27.737255;52.427906;16.772936;3.0619047;31.294888;0.12;29.8653;48.914722;17.097893;4.122086;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Purbi Singhbhum;Jharkhand;2018;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2018;20;mil;41.482765;0.52;55.32466;32.781593;11.057436;0.83630913;39.698204;0.12;58.856;31.604803;9.019763;0.51943535;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Purbi Singhbhum;Jharkhand;2018;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2018;20;sci;35.531937;0.41;70.34327;22.560448;6.606994;0.48928732;34.255516;0.1;74.46331;18.544245;6.273545;0.7189036;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Purbi Singhbhum;Jharkhand;2018;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2018;20;sst;38.412354;0.47;58.98742;23.91963;16.313375;0.7795765;37.33916;0.12;62.048626;23.748882;12.305376;1.8971152;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Jamtara;Jharkhand;2019;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2019;20;evs;43.171005;1.13;48.45208;28.3647;17.094631;6.0885887;53.68874;0.19;27.646591;34.893238;28.553282;8.906889;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Jamtara;Jharkhand;2019;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2019;20;language;46.288574;1.29;54.076637;21.78385;14.180427;9.959085;57.653324;0.21;34.843105;31.894032;23.483068;9.779795;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Jamtara;Jharkhand;2019;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2019;20;math;44.977325;1.1;43.55794;31.62781;17.552742;7.261506;53.320324;0.19;27.764727;35.46463;27.490019;9.280625;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Jamtara;Jharkhand;2019;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2019;20;evs;40.755814;0.9305642;49.92099;27.241978;20.39206;2.444974;45.914764;0.17334153;38.97328;31.97677;24.053621;4.996329;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Jamtara;Jharkhand;2019;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2019;20;language;43.0129;1.1761999;38.560383;38.095207;18.263653;5.0807548;52.212643;0.21410446;25.66833;36.883934;28.50469;8.943045;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Jamtara;Jharkhand;2019;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2019;20;math;35.168564;0.88347983;49.77712;35.059025;13.702221;1.4616346;40.27226;0.1670156;40.54391;38.790108;16.685404;3.9805775;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Jamtara;Jharkhand;2019;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2019;20;language;45.33693;1;33.117428;45.54434;14.267625;7.070609;51.373543;0.17;24.530825;45.013817;18.183603;12.271757;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Jamtara;Jharkhand;2019;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2019;20;math;35.73466;0.8;27.803205;41.554394;26.329536;4.3128643;36.28042;0.13;27.308939;44.19721;20.647238;7.8466134;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Jamtara;Jharkhand;2019;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2019;20;sci;36.501984;0.77;43.74877;31.859703;19.514782;4.8767433;39.078583;0.13;37.327328;35.474617;18.923393;8.274665;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Jamtara;Jharkhand;2019;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2019;20;sst;38.201557;0.81;46.542263;30.83599;12.852146;9.7696;39.299385;0.13;39.563267;40.256832;11.578101;8.601797;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Jamtara;Jharkhand;2019;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2019;20;eng;37.707;0.93;26.439194;20.437319;44.425247;8.698242;40.708233;0.15;23.905743;19.84449;42.63898;13.610787;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Jamtara;Jharkhand;2019;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2019;20;math;31.3035;0.66;23.561728;57.085884;17.2747;2.0776887;31.294888;0.12;29.8653;48.914722;17.097893;4.122086;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Jamtara;Jharkhand;2019;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2019;20;mil;36.664043;0.74;66.71225;27.413336;5.5326004;0.34181675;39.698204;0.12;58.856;31.604803;9.019763;0.51943535;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Jamtara;Jharkhand;2019;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2019;20;sci;32.752007;0.65;76.63817;18.74453;4.2921176;0.3251879;34.255516;0.1;74.46331;18.544245;6.273545;0.7189036;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Jamtara;Jharkhand;2019;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2019;20;sst;35.25387;0.7;67.248314;22.098454;10.452873;0.20036098;37.33916;0.12;62.048626;23.748882;12.305376;1.8971152;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
