district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;central_govt;central_govt_basic_and_below_basic;central_govt_proficient_and_advance;govt;govt_aided;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;govt_basic_and_below_basic;govt_proficient_and_advance;private;private_basic_and_below_basic;private_proficient_and_advance
Pashchim Champaran;Bihar;1001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1001;10;sci;56.149067;25.452898;74.547104;30.883204;34.22455528;92.47867261;7.521327385;92.279465;7.7205324;36.117317;87.41762;12.582385
Pashchim Champaran;Bihar;1001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1001;10;sst;60.86808;31.499203;68.5008;32.590412;37.76941934;83.21942022;16.78057978;91.75318;8.24682;37.62195;85.72497;14.275035
Purba Champaran;Bihar;1002;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1002;10;evs;54.666668;60;40;58.23138;37.624798;84.3599;15.640097;51.277195;48.722805;66.27851;44.546894;55.453106
Purba Champaran;Bihar;1002;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1002;10;language;43.555557;86.666664;13.333333;60.76851;51.446934;80.037315;19.962687;64.65285;35.347153;66.09746;62.401535;37.598465
Purba Champaran;Bihar;1002;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1002;10;math;47.45098;80;20;61.84189;36.27451;86.77536;13.224638;49.77806;50.22194;69.3032;39.943516;60.056484
Purba Champaran;Bihar;1002;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;evs;49.305557;62.5;37.5;40.591396;32.709705;89.84375;10.15625;74.97484;25.02516;52.674274;65.11153;34.888477
Purba Champaran;Bihar;1002;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;language;59.583332;43.75;56.25;46.555603;39.027294;86.858574;13.141427;71.3791;28.620905;62.717655;46.881813;53.118187
Purba Champaran;Bihar;1002;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;math;45.9375;62.5;37.5;38.115734;30.674929;87.94643;12.053572;81.99213;18.007874;50.528328;63.30517;36.69483
Purba Champaran;Bihar;1002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;language;66.01667;38;62;41.938255;36.834366;82.55944;17.44056;79.69866;20.301334;65.10136;45.72081;54.27919
Purba Champaran;Bihar;1002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;math;61.444443;25;75;39.80154;29.415936;76.549706;23.450293;62.74755;37.25245;52.413483;37.38034;62.61966
Purba Champaran;Bihar;1002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;sci;54.672;32.32;67.68;35.01455;29.399158;87.4571;12.542903;78.336945;21.663057;50.584465;46.3552;53.6448
Purba Champaran;Bihar;1002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;sst;47.838993;60.57177;39.42823;36.744503;34.37672;89.95638;10.043618;77.08824;22.911758;48.991943;61.85661;38.14339
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;eng;67.1143;6.2169313;93.783066;29.04171;27.45023936;73.71075838;26.28924162;69.95757;30.04243;44.59098;43.31815;56.68185
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;math;45.81849;47.64706;52.35294;29.880457;32.91982867;78.53968254;21.46031746;79.14521;20.854788;38.590816;59.03991;40.96009
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;mil;56.010082;56.588234;43.411766;31.605352;33.21834215;93.20634921;6.793650794;97.40765;2.5923426;42.139412;82.51406;17.48594
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;sci;46.34165;73.677246;26.322752;28.921959;23.45034014;100;0;97.06783;2.9321659;38.26265;81.74806;18.251942
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;sst;57.262947;38.374332;61.625668;30.465601;28.30899471;98.0952381;1.904761905;96.78243;3.2175713;39.273254;78.76913;21.230871
Sheohar;Bihar;1003;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1003;10;evs;37.24138;86.206894;13.793103;52.998764;25.172295;95.58442;4.4155846;57.298653;42.701347;68.66005;32.78371;67.21629
Sheohar;Bihar;1003;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1003;10;language;41.666668;78.57143;21.428572;53.625385;27.527273;88.96104;11.038961;69.75499;30.24501;76.24661;40.82318;59.17682
Sheohar;Bihar;1003;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1003;10;math;38.235294;76.666664;23.333334;53.57644;19.594347;95.58442;4.4155846;56.703274;43.296726;70.080826;31.11129;68.88871
Sheohar;Bihar;1003;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;evs;50.185184;70;30;44.890347;47.22222;71.13095;28.869047;68.236725;31.763277;54.632034;47.73109;52.26891
Sheohar;Bihar;1003;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;language;53.555557;56.666668;43.333332;50.00443;54.468597;63.405796;36.594204;66.70546;33.294537;63.52516;42.41473;57.58527
Sheohar;Bihar;1003;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;math;45.833332;73.333336;26.666666;42.074272;47.570095;65.10903;34.890965;75.60396;24.39604;50.195145;62.873272;37.126728
Sheohar;Bihar;1003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;language;71.53846;23.076923;76.92308;43.3427;25.428572;100;0;76.55261;23.447388;63.237;48.569454;51.430546
Sheohar;Bihar;1003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;math;58.333332;16.666666;83.333336;32.943275;26.428572;92.85714;7.142857;76.774185;23.225813;49.321518;46.75911;53.24089
Sheohar;Bihar;1003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;sci;51.666668;28.571428;71.42857;36.091167;25.873016;100;0;74.095894;25.904106;45.137062;56.94289;43.05711
Sheohar;Bihar;1003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;sst;65.89744;30.76923;69.23077;34.066227;19.904762;100;0;86.32041;13.679588;45.27737;70.907166;29.092833
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;eng;64.28571;8.333333;91.666664;31.645824;38.0952381;41.66666667;58.33333333;64.38234;35.617664;35.40373;50;50
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;math;36.190475;66.666664;33.333332;34.72967;72.38095238;0;100;67.39841;32.601593;41.53209;46.739132;53.260868
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;mil;53.57143;50;50;36.140823;50.95238095;75;25;91.95501;8.044989;45.99379;84.78261;15.217391
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;sci;37.857143;100;0;29.348476;30.23809524;100;0;97.06062;2.9393795;33.73706;100;0
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;sst;51.190475;75;25;34.72409;48.33333333;50;50;87.47007;12.52993;33.850933;95.652176;4.347826
Sitamarhi;Bihar;1004;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1004;10;evs;51.555557;60;40;50.65876;43.00116;73.98609;26.013905;69.50887;30.491127;66.050125;44.720085;55.279915
Sitamarhi;Bihar;1004;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1004;10;language;56.790123;55.555557;44.444443;54.21936;48.289932;78.73884;21.26116;73.062935;26.937061;73.439125;43.78653;56.21347
Sitamarhi;Bihar;1004;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1004;10;math;46.450306;65.51724;34.482758;52.45118;42.959995;73.4561;26.5439;62.598953;37.401047;69.1562;38.036053;61.963947
Sitamarhi;Bihar;1004;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;evs;59.25926;60;40;43.60248;40.883232;76.56461;23.435385;70.04329;29.956709;49.55374;71.81555;28.184446
Sitamarhi;Bihar;1004;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;language;73.77778;30;70;50.87018;44.2351;77.94179;22.058214;63.092243;36.907757;58.487675;51.849777;48.150223
Sitamarhi;Bihar;1004;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;math;51.833332;56.666668;43.333332;41.66172;39.116856;83.46216;16.537838;75.04818;24.951822;47.75948;67.85824;32.141766
Sitamarhi;Bihar;1004;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;language;74.890785;30.712252;69.28775;44.00779;42.234253;85.73119;14.26881;80.21764;19.782358;68.340096;36.879597;63.120403
Sitamarhi;Bihar;1004;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;math;65.35969;23.183762;76.81624;38.289787;32.890564;70.218155;29.781841;63.04113;36.95887;55.19449;26.053305;73.94669
Sitamarhi;Bihar;1004;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;sci;61.711437;26.129427;73.870575;39.867817;36.136967;78.041306;21.958694;64.557526;35.44247;53.734653;34.19355;65.80645
Sitamarhi;Bihar;1004;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;sst;47.071224;69.116806;30.88319;39.380775;37.67302;75.349236;24.650766;76.006485;23.993515;52.2849;55.83394;44.16606
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;eng;73.09524;0;100;29.985254;34.25770308;53.96158463;46.03841537;67.88284;32.117157;44.921318;47.85148;52.14852
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;math;55;16.666666;83.333336;30.217953;33.99396504;69.66785402;30.33214598;80.699326;19.300674;39.68295;59.15318;40.84682
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;mil;76.666664;16.666666;83.333336;33.31095;34.21009874;96.13954506;3.860454943;94.95552;5.0444794;45.55088;75.0085;24.991499
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;sci;54.285713;50;50;29.531343;29.00131234;96.45669291;3.543307087;95.109856;4.890143;39.856693;77.32296;22.677038
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;sst;56.666668;58.333332;41.666668;30.840834;37.19738604;87.46062992;12.53937008;93.62421;6.3757935;41.277557;72.99067;27.00933
Madhubani;Bihar;1005;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1005;10;evs;0;0;0;56.15115;49.603077;65.19065;34.809345;51.66901;48.33099;58.819088;52.70676;47.29324
Madhubani;Bihar;1005;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1005;10;language;0;0;0;60.083466;57.24683;64.27851;35.72149;61.507046;38.492954;62.969868;61.967384;38.032616
Madhubani;Bihar;1005;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1005;10;math;0;0;0;56.83898;50.491257;63.063545;36.936455;52.724754;47.275246;64.894936;41.611282;58.388718
Madhubani;Bihar;1005;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;evs;0;0;0;45.197163;42.0558;70.57214;29.427853;69.354996;30.645006;50.216232;67.02064;32.97936
Madhubani;Bihar;1005;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;language;0;0;0;48.03639;50.382652;65.5109;34.489094;65.61225;34.387753;59.14861;50.214607;49.785393
Madhubani;Bihar;1005;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;math;0;0;0;43.00087;39.261127;76.00795;23.992052;74.14533;25.854666;49.214348;69.824196;30.1758
Madhubani;Bihar;1005;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;language;78.22222;20;80;42.0232;48.01879;77.81891;22.181095;85.2262;14.7738;60.464817;59.122723;40.877277
Madhubani;Bihar;1005;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;math;69.791664;12.5;87.5;34.7119;39.611797;63.355743;36.644257;73.78542;26.214579;49.656166;45.27076;54.72924
Madhubani;Bihar;1005;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;sci;64.7619;7.142857;92.85714;35.39852;37.195656;73.76889;26.231108;75.08832;24.91168;47.49233;55.65704;44.34296
Madhubani;Bihar;1005;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;sst;63.77778;13.333333;86.666664;37.98661;40.97584;66.98249;33.017513;74.93456;25.065435;45.69717;61.07974;38.92026
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;eng;68.09524;8.333333;91.666664;29.999197;30.57678571;73.8875;26.1125;67.102516;32.897484;40.70103;53.266167;46.733833
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;math;48.333332;0;100;34.455402;31.08532958;78.62115756;21.37884244;70.48658;29.513418;35.15862;72.734146;27.265858
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;mil;65.71429;33.333332;66.666664;33.763702;31.75;97.33333333;2.666666667;94.006165;5.9938354;41.00486;88.798546;11.201454
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;sci;42.142857;75;25;29.057425;29.02083333;97.3125;2.6875;96.17906;3.820936;36.555927;85.71053;14.289465
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;sst;49.285713;58.333332;41.666668;30.251715;33.18869048;84.54583333;15.45416667;93.95286;6.0471396;36.950195;80.77175;19.228252
Supaul;Bihar;1006;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1006;10;evs;0;0;0;60.407413;41.82998;80.915215;19.084782;47.30012;52.69988;72.67456;28.129251;71.87075
Supaul;Bihar;1006;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1006;10;language;0;0;0;64.80141;44.473396;80.56331;19.436693;57.14724;42.85276;77.409485;31.208414;68.79159
Supaul;Bihar;1006;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1006;10;math;0;0;0;61.14122;43.90698;76.46071;23.539295;50.702003;49.297997;76.40624;17.835333;82.164665
Supaul;Bihar;1006;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1006;10;evs;0;0;0;50.723927;44.011215;71.874725;28.125278;59.63678;40.36322;57.24422;46.179073;53.820927
Supaul;Bihar;1006;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1006;10;language;0;0;0;57.121433;49.50901;72.08723;27.912775;52.151833;47.848167;67.94343;37.862965;62.137035
Supaul;Bihar;1006;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1006;10;math;0;0;0;45.942253;44.348064;73.86035;26.139648;72.23511;27.764889;57.76286;49.186695;50.813305
Supaul;Bihar;1006;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1006;10;language;80;16.666666;83.333336;43.51934;45.75248;83.11616;16.883846;80.50307;19.496933;69.45685;33.625324;66.37468
Supaul;Bihar;1006;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1006;10;math;81.111115;8.333333;91.666664;38.291016;35.140694;63.939037;36.060963;67.0964;32.903606;54.39536;28.907534;71.09247
Supaul;Bihar;1006;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1006;10;sci;75.15151;0;100;37.504475;38.271908;74.844696;25.155302;73.47834;26.521658;53.54851;43.755066;56.244934
Supaul;Bihar;1006;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1006;10;sst;58.18182;9.090909;90.90909;39.020023;38.53265;79.46372;20.536278;73.51608;26.48392;50.873898;60.847416;39.152584
Supaul;Bihar;1006;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1006;10;eng;78.21429;0;100;31.932629;29.99109924;80.91900312;19.08099688;63.520203;36.479797;41.730743;45.650276;54.349724
Supaul;Bihar;1006;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1006;10;math;60.31746;11.111111;88.888885;35.48636;26.14351245;87.8440367;12.1559633;67.02473;32.975273;37.343403;59.983772;40.016228
Supaul;Bihar;1006;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1006;10;mil;56;70;30;35.113056;29.08902692;100;0;94.01624;5.98376;45.365402;84.68697;15.313028
Supaul;Bihar;1006;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1006;10;sci;54.285713;22.222221;77.77778;31.193548;22.21014493;100;0;95.932274;4.067726;34.261673;90.34187;9.658129
Supaul;Bihar;1006;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1006;10;sst;67.30159;33.333332;66.666664;32.45177;25.49427565;97.95794804;2.042051959;89.47476;10.525242;35.189735;85.53566;14.464336
Purnia;Bihar;1009;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1009;10;evs;54.252872;65.51724;34.482758;47.377594;68.6161;33.21953;66.78047;75.59612;24.403881;66.24627;47.020863;52.979137
Purnia;Bihar;1009;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1009;10;language;51.03448;72.413795;27.586206;57.418503;72.318115;43.968544;56.031456;70.139656;29.860346;80.42601;27.536795;72.4632
Purnia;Bihar;1009;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1009;10;math;52.129818;79.31035;20.689655;49.705288;63.487553;44.737385;55.262615;67.94805;32.05195;68.20438;29.354683;70.64532
Purnia;Bihar;1009;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1009;10;evs;35.802467;83.333336;16.666666;39.912895;51.81839;62.354458;37.645542;77.23708;22.762918;46.409145;76.22665;23.773355
Purnia;Bihar;1009;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1009;10;language;40.37037;77.77778;22.222221;45.245316;62.507793;45.081158;54.918842;74.84962;25.150385;56.128464;54.59571;45.40429
Purnia;Bihar;1009;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1009;10;math;37.5;88.888885;11.111111;37.132324;45.240894;76.60149;23.398516;80.94087;19.059124;38.07092;87.1074;12.892602
Purnia;Bihar;1009;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1009;10;language;71.62253;33.61966;66.38034;38.977116;67.43091;42.84597;57.15403;88.737755;11.262247;69.60703;33.276207;66.72379
Purnia;Bihar;1009;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1009;10;math;67.76937;11.228142;88.77186;31.497396;49.946278;47.54384;52.45616;79.863205;20.136799;48.706963;46.59351;53.40649
Purnia;Bihar;1009;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1009;10;sci;56.75328;30.787401;69.2126;30.61248;55.097775;29.625452;70.37455;88.18126;11.818739;54.962296;35.026062;64.97394
Purnia;Bihar;1009;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1009;10;sst;56.569553;51.102364;48.897636;35.22956;55.245487;33.655235;66.344765;83.80186;16.198143;52.977776;46.97545;53.02455
Purnia;Bihar;1009;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1009;10;eng;38.648285;68.232285;31.767715;27.867239;35.26904732;52.20261521;47.79738479;70.44189;29.558113;48.669033;39.813553;60.186447
Purnia;Bihar;1009;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1009;10;math;39.18318;64.0449;35.9551;30.102648;29.15114764;83.59728507;16.40271493;79.47212;20.527878;37.03337;64.35054;35.64946
Purnia;Bihar;1009;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1009;10;mil;46.84366;71.33513;28.664873;34.188896;38.73421163;88.5620915;11.4379085;95.29679;4.703205;45.79239;77.27968;22.720322
Purnia;Bihar;1009;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1009;10;sci;41.226746;78.87512;21.124878;30.26026;28.89678949;100;0;97.59756;2.4024394;39.83955;79.11775;20.882246
Purnia;Bihar;1009;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1009;10;sst;35.473843;84.03811;15.961894;29.66137;35.26374738;88.49266566;11.50733434;95.783;4.217002;42.98549;68.45587;31.544125
Katihar;Bihar;1010;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1010;10;evs;53.555557;70;30;57.28625;0;0;0;53.170456;46.829544;71.903824;26.213629;73.78637
Katihar;Bihar;1010;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1010;10;language;56.88889;70;30;59.701996;0;0;0;61.27482;38.72518;74.791214;40.066673;59.933327
Katihar;Bihar;1010;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1010;10;math;55.686275;70;30;59.967133;0;0;0;49.574863;50.425137;72.81311;30.062855;69.93715
Katihar;Bihar;1010;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1010;10;evs;57.088123;62.068966;37.931034;51.41758;0;0;0;59.562435;40.437565;68.72935;26.903542;73.09646
Katihar;Bihar;1010;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1010;10;language;65.71429;35.714287;64.28571;57.426857;0;0;0;56.491405;43.508595;81.21063;18.451242;81.54876
Katihar;Bihar;1010;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1010;10;math;53.333332;63.333332;36.666668;44.025322;0;0;0;72.20493;27.795065;76.595726;19.721611;80.27839
Katihar;Bihar;1010;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1010;10;language;71.76514;40.28436;59.71564;44.091114;47.289803;64.31127;35.68873;80.106346;19.893654;74.3299;26.960932;73.03907
Katihar;Bihar;1010;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1010;10;math;58.903183;21.428572;78.57143;34.415714;39.65116;57.36434;42.63566;71.533226;28.466772;52.693073;26.586555;73.413445
Katihar;Bihar;1010;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1010;10;sci;52.95912;46.327015;53.672985;36.22672;35.620155;70.76412;29.23588;75.88899;24.111004;59.677956;25.107645;74.89236
Katihar;Bihar;1010;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1010;10;sst;51.349133;52.606636;47.393364;39.456093;40.635063;72.450806;27.549194;73.43854;26.561459;52.441566;51.55896;48.44104
Katihar;Bihar;1010;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1010;10;eng;61.4039;4.8791018;95.120895;32.03165;50.2953003;11.02079632;88.97920368;63.240307;36.759693;48.8974;32.66098;67.33902
Katihar;Bihar;1010;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1010;10;math;45.567482;31.303972;68.69603;31.865175;54.27831228;17.93335065;82.06664935;76.01488;23.98512;38.191837;67.66943;32.330566
Katihar;Bihar;1010;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1010;10;mil;54.532444;66.06218;33.937824;35.6255;44.22714097;100;0;94.34427;5.6557345;45.66741;78.592285;21.407715
Katihar;Bihar;1010;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1010;10;sci;41.817173;83.333336;16.666666;29.294937;50.84748912;62.90688137;37.09311863;97.15477;2.84523;39.97146;80.993546;19.006454
Katihar;Bihar;1010;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1010;10;sst;62.86331;25;75;31.640694;42.88187491;70.17346564;29.82653436;95.642876;4.3571253;41.845634;71.4402;28.559803
Madhepura;Bihar;1011;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1011;10;evs;0;0;0;51.375145;33.333332;100;0;59.900608;40.099392;60.88878;55.71028;44.28972
Madhepura;Bihar;1011;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1011;10;language;0;0;0;56.08253;65.92593;55.555557;44.444443;66.163055;33.83694;68.3036;56.950367;43.049633
Madhepura;Bihar;1011;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1011;10;math;0;0;0;53.966618;50;62.5;37.5;58.927868;41.072132;67.08434;41.919098;58.080902
Madhepura;Bihar;1011;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1011;10;evs;0;0;0;52.54842;47.22222;75;25;54.587154;45.412846;60.127113;44.756016;55.243984
Madhepura;Bihar;1011;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1011;10;language;0;0;0;61.04762;67.22222;33.333332;66.666664;46.190475;53.809525;66.5922;36.955273;63.044727
Madhepura;Bihar;1011;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1011;10;math;0;0;0;56.67442;56.25;66.666664;33.333332;50.23256;49.76744;60.5362;47.251358;52.748642
Madhepura;Bihar;1011;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1011;10;language;66.44444;46.666668;53.333332;41.251495;41.65966;97.297295;2.7027028;85.0125;14.987499;66.15724;39.41057;60.58943
Madhepura;Bihar;1011;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1011;10;math;76.666664;0;100;35.337753;30.593094;82.432434;17.567568;74.137535;25.862469;49.73907;38.14032;61.85968
Madhepura;Bihar;1011;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1011;10;sci;57.5;25;75;36.576397;35.9766;82.88288;17.117117;71.93816;28.06184;53.64835;31.998964;68.00104
Madhepura;Bihar;1011;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1011;10;sst;43.77778;73.333336;26.666666;39.720444;31.123123;100;0;72.25206;27.747944;48.06285;62.67247;37.32753
Madhepura;Bihar;1011;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1011;10;eng;46.904762;41.666668;58.333332;32.5793;21.63265306;100;0;64.19442;35.805584;28.84545;74.15234;25.847656
Madhepura;Bihar;1011;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1011;10;math;61.904762;8.333333;91.666664;31.503645;24.48979592;100;0;74.97035;25.02965;31.638441;76.66559;23.334408
Madhepura;Bihar;1011;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1011;10;mil;65.2381;41.666668;58.333332;34.057133;26.78571429;100;0;91.46499;8.53501;32.382355;97.58257;2.417425
Madhepura;Bihar;1011;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1011;10;sci;49.761906;58.333332;41.666668;30.278957;22.44897959;100;0;95.51505;4.484944;28.512983;95.80283;4.1971664
Madhepura;Bihar;1011;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1011;10;sst;55.238094;50;50;34.810284;24.89795918;100;0;85.9964;14.003598;30.639065;95.352356;4.6476445
Saharsa;Bihar;1012;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1012;10;evs;50.444443;70;30;49.505196;56.47594;51.550278;48.449722;68.83425;31.165749;67.42612;36.468002;63.531998
Saharsa;Bihar;1012;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1012;10;language;50.95238;71.42857;28.571428;52.881992;55.44187;68.77592;31.224081;74.15269;25.847315;74.52359;41.520584;58.479416
Saharsa;Bihar;1012;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1012;10;math;53.346855;65.51724;34.482758;52.133423;54.63734;56.99264;43.00736;61.166656;38.833344;72.33756;26.415014;73.584984
Saharsa;Bihar;1012;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1012;10;evs;45.039684;64.28571;35.714287;44.5766;40.933083;75.69524;24.30476;69.98185;30.018148;51.164852;62.716145;37.283855
Saharsa;Bihar;1012;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1012;10;language;58.88889;56.666668;43.333332;52.461098;43.811386;78.981865;21.018135;60.23307;39.76693;58.022884;53.088646;46.911354
Saharsa;Bihar;1012;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1012;10;math;51.833332;66.666664;33.333332;40.710373;37.275112;80.33183;19.668167;77.27293;22.727077;55.253952;52.835102;47.164898
Saharsa;Bihar;1012;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1012;10;language;70.16788;36.195652;63.804348;46.359676;45.391865;73.958336;26.041666;77.77711;22.222895;65.27344;44.187614;55.812386
Saharsa;Bihar;1012;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1012;10;math;57.687954;28.532608;71.46739;34.793262;48.958332;50;50;68.937035;31.062963;59.41919;22.692669;77.307335
