district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban;urban_basic_and_below_basic;urban_proficient_and_advance
Karaikal;Puducherry;3404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3404;34;language;48.993732;72.73811;27.261889;51.229828;68.39948;31.600515
Karaikal;Puducherry;3404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3404;34;math;29.886515;88.678345;11.321654;31.735409;85.54832;14.451682
Karaikal;Puducherry;3404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3404;34;sci;36.463627;81.77396;18.22604;35.704796;85.53855;14.461451
Karaikal;Puducherry;3404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3404;34;sst;32.99424;93.76648;6.2335186;32.69089;98.60369;1.3963063
Karaikal;Puducherry;3404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3404;34;eng;46.420906;38.92335;61.07665;52.023247;26.796295;73.203705
Karaikal;Puducherry;3404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3404;34;math;32.334007;78.860695;21.139307;27.130407;93.31142;6.6885867
Karaikal;Puducherry;3404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3404;34;mil;31.850367;99.47255;0.52745074;24.82711;98.94446;1.0555444
Karaikal;Puducherry;3404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3404;34;sci;36.847504;89.16919;10.830808;34.401443;100;0
Karaikal;Puducherry;3404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3404;34;sst;39.152874;84.82142;15.17858;36.892303;92.62363;7.376374
Mamit;Mizoram;1501;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1501;15;evs;72.913475;26.861633;73.13837;60.919365;49.809525;50.190475
Mamit;Mizoram;1501;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1501;15;language;77.78952;35.129406;64.87059;71.7054;47.58095;52.41905
Mamit;Mizoram;1501;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1501;15;math;69.96963;30.805334;69.194664;58.57143;57.790478;42.209522
Mamit;Mizoram;1501;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1501;15;evs;47.316788;69.37001;30.629988;49.88207;74.80296;25.197035
Mamit;Mizoram;1501;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1501;15;language;55.282547;59.23314;40.76686;57.528267;62.300873;37.699127
Mamit;Mizoram;1501;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1501;15;math;42.7541;78.33251;21.66749;42.870388;86.199394;13.800604
Mamit;Mizoram;1501;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1501;15;language;42.713352;81.78065;18.219353;53.884106;76.762405;23.237597
Mamit;Mizoram;1501;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1501;15;math;29.886068;87.67018;12.32982;40.354385;61.052773;38.947227
Mamit;Mizoram;1501;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1501;15;sci;34.483974;86.23712;13.762879;40.806923;71.03377;28.966234
Mamit;Mizoram;1501;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1501;15;sst;37.352806;82.656204;17.343796;44.066372;74.53985;25.46015
Mamit;Mizoram;1501;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1501;15;eng;37.658142;50.71125;49.28875;44.36829;32.55923;67.44077
Mamit;Mizoram;1501;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1501;15;math;24.583992;96.31605;3.6839492;22.992874;97.82551;2.174493
Mamit;Mizoram;1501;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1501;15;mil;25.574982;99.228264;0.7717388;28.354712;100;0
Mamit;Mizoram;1501;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1501;15;sci;30.670177;99.456245;0.5437538;30.595335;98.51228;1.487714
Mamit;Mizoram;1501;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1501;15;sst;31.753942;96.11556;3.8844345;34.78401;98.06082;1.9391748
Kolasib;Mizoram;1502;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1502;15;evs;60.150986;49.169052;50.830948;56.935257;59.846924;40.153076
Kolasib;Mizoram;1502;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1502;15;language;63.518517;59.258846;40.741154;59.409912;63.229668;36.770332
Kolasib;Mizoram;1502;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1502;15;math;58.06074;55.64924;44.35076;55.484188;59.426216;40.573784
Kolasib;Mizoram;1502;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1502;15;evs;40.287388;85.31122;14.688786;41.733665;85.8249;14.1751
Kolasib;Mizoram;1502;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1502;15;language;43.996525;76.278755;23.721245;48.846043;69.22819;30.771812
Kolasib;Mizoram;1502;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1502;15;math;35.117752;89.85497;10.145031;34.899662;93.027794;6.972203
Kolasib;Mizoram;1502;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1502;15;language;38.415005;94.01381;5.9861903;51.11369;71.990105;28.0099
Kolasib;Mizoram;1502;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1502;15;math;28.881632;91.619316;8.380682;28.927763;89.52299;10.477012
Kolasib;Mizoram;1502;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1502;15;sci;32.064766;92.43418;7.565818;36.206482;83.128654;16.871344
Kolasib;Mizoram;1502;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1502;15;sst;33.95329;90.47215;9.527845;36.322803;90.670364;9.329638
Kolasib;Mizoram;1502;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1502;15;eng;33.646408;63.087826;36.912174;42.710304;40.638996;59.361004
Kolasib;Mizoram;1502;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1502;15;math;25.764233;96.13668;3.8633225;25.557117;96.93508;3.064918
Kolasib;Mizoram;1502;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1502;15;mil;22.213373;100;0;23.633125;100;0
Kolasib;Mizoram;1502;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1502;15;sci;28.117079;99.43582;0.56417865;29.817583;100;0
Kolasib;Mizoram;1502;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1502;15;sst;28.171932;97.926636;2.0733674;32.059025;95.925606;4.0743914
Aizawl;Mizoram;1503;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1503;15;evs;54.69654;64.48869;35.51131;57.306614;59.444492;40.555508
Aizawl;Mizoram;1503;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1503;15;language;60.94215;62.805126;37.194874;65.50824;53.434048;46.565952
Aizawl;Mizoram;1503;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1503;15;math;48.45964;76.898;23.101995;53.45427;68.16221;31.837793
Aizawl;Mizoram;1503;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1503;15;evs;41.60788;79.78463;20.215368;46.811657;73.37164;26.628359
Aizawl;Mizoram;1503;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1503;15;language;50.907894;68.179985;31.820015;58.975185;52.885635;47.114365
Aizawl;Mizoram;1503;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1503;15;math;36.11413;91.97507;8.024936;40.322136;84.34985;15.650148
Aizawl;Mizoram;1503;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1503;15;language;42.85479;80.19905;19.80095;62.585415;49.76445;50.23555
Aizawl;Mizoram;1503;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1503;15;math;25.533047;95.561195;4.438804;32.469593;78.87321;21.126791
Aizawl;Mizoram;1503;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1503;15;sci;32.379646;91.32107;8.678935;42.56846;67.15182;32.84818
Aizawl;Mizoram;1503;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1503;15;sst;30.886261;96.53016;3.4698408;37.590168;87.09901;12.900993
Aizawl;Mizoram;1503;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1503;15;eng;35.38809;55.74084;44.25916;54.14891;21.704136;78.29587
Aizawl;Mizoram;1503;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1503;15;math;26.39484;92.55121;7.448795;27.764671;91.709984;8.290014
Aizawl;Mizoram;1503;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1503;15;mil;24.245792;98.16128;1.8387243;24.328157;98.4983;1.5017025
Aizawl;Mizoram;1503;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1503;15;sci;29.183535;99.05584;0.9441613;33.662178;96.749115;3.250882
Aizawl;Mizoram;1503;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1503;15;sst;30.691612;96.677605;3.3223977;37.127537;86.88369;13.116312
Champhai;Mizoram;1504;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1504;15;evs;58.41811;49.979904;50.020096;61.571476;49.952408;50.047592
Champhai;Mizoram;1504;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1504;15;language;63.069088;55.19167;44.80833;71.247406;44.19518;55.80482
Champhai;Mizoram;1504;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1504;15;math;55.2644;60.826103;39.173897;60.069504;46.412067;53.587933
Champhai;Mizoram;1504;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1504;15;evs;41.81873;79.630424;20.369577;35.944847;92.762474;7.2375274
Champhai;Mizoram;1504;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1504;15;language;49.345924;68.80732;31.192677;43.017483;78.59497;21.40503
Champhai;Mizoram;1504;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1504;15;math;37.579605;86.48512;13.514878;32.119072;95.292;4.708002
Champhai;Mizoram;1504;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1504;15;language;36.614;90.0148;9.985199;48.14113;77.01985;22.980152
Champhai;Mizoram;1504;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1504;15;math;28.818415;88.453316;11.546686;29.273659;93.43217;6.5678334
Champhai;Mizoram;1504;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1504;15;sci;31.958393;91.59508;8.404921;33.47052;90.09821;9.901785
Champhai;Mizoram;1504;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1504;15;sst;33.527126;89.54694;10.453056;31.23728;96.88535;3.1146479
Champhai;Mizoram;1504;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1504;15;eng;36.54955;56.485283;43.514717;43.252655;42.785854;57.214146
Champhai;Mizoram;1504;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1504;15;math;28.966984;87.320786;12.679216;25.60796;96.635796;3.3642063
Champhai;Mizoram;1504;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1504;15;mil;24.526016;100;0;23.7689;100;0
Champhai;Mizoram;1504;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1504;15;sci;29.928844;97.74417;2.2558277;30.625692;99.652466;0.3475328
Champhai;Mizoram;1504;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1504;15;sst;30.784967;94.695724;5.304273;32.444637;93.602936;6.3970666
Serchhip;Mizoram;1505;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1505;15;evs;58.712578;57.23446;42.76554;50.286858;66.50076;33.499233
Serchhip;Mizoram;1505;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1505;15;language;61.693707;68.39979;31.600214;58.655243;63.56224;36.43776
Serchhip;Mizoram;1505;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1505;15;math;49.804985;73.61041;26.389587;52.222874;67.52313;32.476864
Serchhip;Mizoram;1505;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1505;15;evs;30.976505;91.9392;8.0608;32.195633;95.43602;4.5639834
Serchhip;Mizoram;1505;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1505;15;language;36.76698;88.35164;11.648364;38.472755;84.34194;15.658055
Serchhip;Mizoram;1505;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1505;15;math;29.376848;95.64743;4.352569;30.065578;96.96946;3.0305374
Serchhip;Mizoram;1505;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1505;15;language;56.867035;53.72769;46.27231;41.584896;82.92736;17.072638
Serchhip;Mizoram;1505;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1505;15;math;39.330364;60.543396;39.456604;28.821793;79.781784;20.218218
Serchhip;Mizoram;1505;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1505;15;sci;47.390255;61.024075;38.975925;33.231514;89.559006;10.440998
Serchhip;Mizoram;1505;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1505;15;sst;41.681984;69.988205;30.011799;30.778984;98.33903;1.6609719
Serchhip;Mizoram;1505;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1505;15;eng;34.47095;51.934406;48.065594;30.115406;80.17739;19.822609
Serchhip;Mizoram;1505;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1505;15;math;27.168957;94.64;5.360004;21.643873;99.392975;0.6070233
Serchhip;Mizoram;1505;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1505;15;mil;26.816961;100;0;22.985775;100;0
Serchhip;Mizoram;1505;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1505;15;sci;28.629623;100;0;28.480415;100;0
Serchhip;Mizoram;1505;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1505;15;sst;29.547499;97.337975;2.6620252;30.011929;98.77799;1.2220047
Lunglei;Mizoram;1506;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1506;15;evs;50.374065;61.58769;38.41231;57.004093;57.723923;42.276077
Lunglei;Mizoram;1506;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1506;15;language;54.655693;71.93481;28.065195;61.79098;63.351574;36.648426
Lunglei;Mizoram;1506;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1506;15;math;48.125202;72.525055;27.474949;54.817493;66.74521;33.254795
Lunglei;Mizoram;1506;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1506;15;evs;39.953976;83.31962;16.680378;41.864964;83.497055;16.502945
Lunglei;Mizoram;1506;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1506;15;language;50.30775;67.111595;32.888405;50.473026;67.905334;32.094666
Lunglei;Mizoram;1506;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1506;15;math;36.521927;88.02184;11.978155;35.343506;89.05298;10.947019
Lunglei;Mizoram;1506;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1506;15;language;39.286827;86.39783;13.602175;49.64936;73.70924;26.290752
Lunglei;Mizoram;1506;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1506;15;math;27.219124;96.10965;3.8903491;30.941166;88.09047;11.909532
Lunglei;Mizoram;1506;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1506;15;sci;31.104689;93.31719;6.6828113;38.677715;77.02354;22.976461
Lunglei;Mizoram;1506;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1506;15;sst;33.403603;92.23161;7.768384;35.430546;91.24374;8.756265
Lunglei;Mizoram;1506;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1506;15;eng;31.352816;68.30641;31.693592;35.486073;56.851273;43.148727
Lunglei;Mizoram;1506;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1506;15;math;25.090504;99.69467;0.30533078;24.843584;95.35915;4.6408467
Lunglei;Mizoram;1506;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1506;15;mil;24.047892;100;0;24.483858;100;0
Lunglei;Mizoram;1506;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1506;15;sci;27.569431;100;0;29.642748;99.85501;0.14499089
Lunglei;Mizoram;1506;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1506;15;sst;27.06353;99.253;0.7470001;30.382275;96.45309;3.5469158
Lawngtlai;Mizoram;1507;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1507;15;evs;61.310726;47.96945;52.03055;61.042454;42.997665;57.002335
Lawngtlai;Mizoram;1507;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1507;15;language;68.59645;50.138966;49.861034;65.746376;55.646683;44.353317
Lawngtlai;Mizoram;1507;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1507;15;math;56.501797;60.152378;39.847622;61.418083;41.17567;58.82433
Lawngtlai;Mizoram;1507;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1507;15;evs;39.993732;77.517876;22.482122;36.66061;90.43889;9.561109
Lawngtlai;Mizoram;1507;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1507;15;language;46.765198;69.39501;30.604988;41.772892;74.85482;25.14518
Lawngtlai;Mizoram;1507;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1507;15;math;38.756496;81.48804;18.511961;34.8362;99.142555;0.85744846
Lawngtlai;Mizoram;1507;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1507;15;language;38.204998;91.64826;8.351741;46.24721;78.363045;21.636955
Lawngtlai;Mizoram;1507;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1507;15;math;26.67195;91.98312;8.016872;28.525164;91.92785;8.072155
Lawngtlai;Mizoram;1507;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1507;15;sci;32.68385;91.17306;8.826941;32.614815;92.51062;7.489382
Lawngtlai;Mizoram;1507;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1507;15;sst;30.42045;94.48824;5.51176;33.748497;93.38679;6.6132154
Lawngtlai;Mizoram;1507;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1507;15;eng;35.07397;53.092213;46.907787;39.150658;54.31435;45.68565
Lawngtlai;Mizoram;1507;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1507;15;math;26.440582;93.56225;6.437749;32.596542;80.68365;19.316355
Lawngtlai;Mizoram;1507;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1507;15;mil;25.045717;99.50663;0.4933685;26.435602;100;0
Lawngtlai;Mizoram;1507;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1507;15;sci;28.490555;99.44093;0.5590691;28.652899;100;0
Lawngtlai;Mizoram;1507;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1507;15;sst;31.928583;97.65038;2.3496199;31.945135;95.62043;4.379569
Saiha;Mizoram;1508;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1508;15;evs;68.62803;29.188705;70.811295;65.01686;44.25061;55.74939
Saiha;Mizoram;1508;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1508;15;language;76.77398;47.9824;52.0176;73.03935;41.579117;58.420883
Saiha;Mizoram;1508;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1508;15;math;64.59409;42.00567;57.99433;62.761612;45.486015;54.513985
Saiha;Mizoram;1508;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1508;15;evs;39.40653;85.45612;14.543875;32.115826;94.43392;5.5660753
Saiha;Mizoram;1508;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1508;15;language;39.16076;86.353325;13.646673;38.80636;84.58624;15.413755
Saiha;Mizoram;1508;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1508;15;math;32.911003;93.30532;6.694678;28.912443;96.28366;3.7163386
Saiha;Mizoram;1508;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1508;15;language;40.42333;83.040474;16.959526;47.82403;70.28238;29.717619
Saiha;Mizoram;1508;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1508;15;math;31.244184;77.7521;22.2479;30.84639;81.18892;18.811079
Saiha;Mizoram;1508;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1508;15;sci;32.742702;90.73877;9.261233;34.54998;89.39061;10.60939
Saiha;Mizoram;1508;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1508;15;sst;35.74295;83.215256;16.78474;32.93605;92.2633;7.7366996
Saiha;Mizoram;1508;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1508;15;eng;37.84751;48.196426;51.803574;39.304153;47.958256;52.041744
Saiha;Mizoram;1508;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1508;15;math;26.924734;92.12859;7.8714085;24.571243;96.40504;3.5949652
Saiha;Mizoram;1508;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1508;15;mil;21.41591;100;0;21.538647;100;0
Saiha;Mizoram;1508;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1508;15;sci;31.096493;99.09979;0.9002047;30.151209;100;0
Saiha;Mizoram;1508;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1508;15;sst;29.03069;99.68944;0.31055927;31.010334;96.27993;3.7200696
Garhwa;Jharkhand;2001;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2001;20;evs;51.828033;63.281174;36.718826;48.09382;71.3393;28.660696
Garhwa;Jharkhand;2001;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2001;20;language;59.297504;68.18493;31.81507;50.450863;77.53531;22.464695
Garhwa;Jharkhand;2001;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2001;20;math;55.082336;60.325527;39.674473;49.308983;71.71317;28.286823
Garhwa;Jharkhand;2001;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2001;20;evs;50.54475;63.800404;36.199596;43.446346;80.7979;19.202105
Garhwa;Jharkhand;2001;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2001;20;language;51.567852;64.91872;35.08128;51.44541;68.2211;31.7789
Garhwa;Jharkhand;2001;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2001;20;math;49.679127;62.79436;37.20564;46.627056;72.08092;27.919079
Garhwa;Jharkhand;2001;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2001;20;language;45.73261;81.082756;18.917246;49.487064;69.68744;30.312561
Garhwa;Jharkhand;2001;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2001;20;math;40.799118;58.960464;41.039536;35.77719;69.34896;30.651035
Garhwa;Jharkhand;2001;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2001;20;sci;38.35718;75.54792;24.452082;35.122192;80.64904;19.350962
Garhwa;Jharkhand;2001;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2001;20;sst;43.609074;68.08618;31.913818;37.565514;85.52561;14.474389
Garhwa;Jharkhand;2001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2001;20;eng;31.000233;62.66024;37.33976;44.867874;37.12399;62.87601
Garhwa;Jharkhand;2001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2001;20;math;32.81116;72.56901;27.430992;35.031887;69.637985;30.362013
Garhwa;Jharkhand;2001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2001;20;mil;34.961147;96.2545;3.7454991;43.534695;85.09352;14.90648
Garhwa;Jharkhand;2001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2001;20;sci;32.4773;93.93832;6.0616865;37.12781;87.48628;12.513719
Garhwa;Jharkhand;2001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2001;20;sst;34.751137;91.42715;8.572849;40.804077;80.18318;19.816814
Palamu;Jharkhand;2002;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2002;20;evs;47.970615;70.41089;29.589113;51.762184;68.0848;31.915201
Palamu;Jharkhand;2002;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2002;20;language;54.329826;75.192696;24.807308;59.148293;60.276226;39.723774
Palamu;Jharkhand;2002;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2002;20;math;49.151848;70.40064;29.599354;49.394016;66.859695;33.1403
Palamu;Jharkhand;2002;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2002;20;evs;49.031883;65.944336;34.05566;32.290462;95.159424;4.8405766
Palamu;Jharkhand;2002;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2002;20;language;53.652058;60.809235;39.190765;36.583767;88.29658;11.703421
Palamu;Jharkhand;2002;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2002;20;math;42.23905;76.642105;23.357891;23.321522;98.21757;1.7824355
Palamu;Jharkhand;2002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2002;20;language;44.829403;80.72113;19.278868;58.082794;70.430954;29.569046
Palamu;Jharkhand;2002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2002;20;math;32.557034;77.425064;22.57494;35.16813;74.0312;25.968805
Palamu;Jharkhand;2002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2002;20;sci;35.921978;79.81482;20.185179;37.55028;76.270935;23.729063
Palamu;Jharkhand;2002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2002;20;sst;34.747986;83.81473;16.18527;37.68113;86.605705;13.394295
Palamu;Jharkhand;2002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2002;20;eng;35.387802;55.810852;44.189148;43.04754;46.693893;53.306107
Palamu;Jharkhand;2002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2002;20;math;29.734838;82.279434;17.720568;35.02771;65.75867;34.241333
Palamu;Jharkhand;2002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2002;20;mil;36.15538;94.579155;5.4208465;42.848206;82.697685;17.302313
Palamu;Jharkhand;2002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2002;20;sci;32.257088;92.59548;7.4045157;39.598366;77.44259;22.55741
Palamu;Jharkhand;2002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2002;20;sst;34.996307;87.463104;12.536892;40.324856;80.45504;19.544962
Chatra;Jharkhand;2003;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2003;20;evs;50.3187;71.288;28.711994;53.341034;65.74592;34.254086
Chatra;Jharkhand;2003;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2003;20;language;54.828297;74.71899;25.281013;60.54604;61.008995;38.991005
Chatra;Jharkhand;2003;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2003;20;math;52.339607;64.45856;35.541443;58.87688;56.586994;43.413006
Chatra;Jharkhand;2003;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2003;20;evs;43.903263;69.41218;30.58782;49.746044;66.41257;33.587433
Chatra;Jharkhand;2003;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2003;20;language;47.088455;70.22382;29.776178;51.014935;64.01655;35.98345
Chatra;Jharkhand;2003;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2003;20;math;37.5843;83.4535;16.546503;39.841522;80.83445;19.165552
Chatra;Jharkhand;2003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2003;20;language;45.320538;78.94286;21.057135;55.940285;67.34718;32.652817
Chatra;Jharkhand;2003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2003;20;math;35.372578;74.231964;25.768038;42.80907;62.82929;37.17071
Chatra;Jharkhand;2003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2003;20;sci;36.791447;79.279274;20.72073;35.18834;80.4182;19.581799
Chatra;Jharkhand;2003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2003;20;sst;37.08544;82.76038;17.239616;36.96848;85.59386;14.406145
Chatra;Jharkhand;2003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2003;20;eng;34.73458;51.778152;48.221848;39.147755;39.44644;60.55356
Chatra;Jharkhand;2003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2003;20;math;31.783577;74.43825;25.561752;31.474617;85.01583;14.984168
Chatra;Jharkhand;2003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2003;20;mil;36.430202;93.40149;6.5985093;41.76316;86.13653;13.863472
Chatra;Jharkhand;2003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2003;20;sci;33.983665;94.04076;5.959247;31.59613;95.628784;4.3712163
