"udise_state_code","urban_population","rural_population","total_population","total_district_area","year_id","is_active","lgd_state_id","lgd_district_id","inityear","density_of_population","udise_district_code","description","district_name","state_name","state_id","updated_at","child_sex_ratio","no_of_schools","state_govt_schools","govt_aided_schools","central_govt_schools","private_unaided_reco_schools","teacher_state_govt_schools","teacher_govt_aided_schools","teacher_central_govt_schools","teacher_private_unaided_reco_schools","created_at","district_id","id","literacy_rate"
10,"383328","3554057","3937385","2279",6,1,0,0,"1996-97","1728",1013,"","Darbhanga","Bihar",110,"2022-05-05T03:56:00","931","2866","2514","49","3","300","14935","223","57","4424","2021-12-16T18:30:00",2013,"364","56.56"
10,"473437","4327625","4801062","3172",6,1,0,0,"2000-01","1514",1014,"","Muzaffarpur","Bihar",110,"2022-05-05T03:56:00","915","3449","3256","16","3","174","17091","73","154","3956","2021-12-16T18:30:00",2014,"365","63.43"
10,"162805","2399207","2562012","2033",6,1,0,0,"1996-97","1260",1015,"","Gopalganj","Bihar",110,"2022-05-05T03:56:00","954","2223","1891","24","3","305","11802","155","55","3222","2021-12-16T18:30:00",2015,"366","65.47"
10,"182913","3147551","3330464","2219",6,1,0,0,"1996-97","1501",1016,"","Siwan","Bihar",110,"2022-05-05T03:56:00","940","2680","2306","18","3","353","14451","80","35","4539","2021-12-16T18:30:00",2016,"367","69.45"
10,"353202","3598660","3951862","2641",6,1,0,0,"1996-97","1496",1017,"","Saran","Bihar",110,"2022-05-05T03:56:00","926","3029","2784","23","5","217","15376","84","108","2912","2021-12-16T18:30:00",2017,"368","65.96"
10,"233079","3261942","3495021","2036",6,1,0,0,"2000-01","1717",1018,"","Vaishali","Bihar",110,"2022-05-05T03:56:00","904","2470","2302","9","2","157","13463","66","39","2747","2021-12-16T18:30:00",2018,"369","66.6"
10,"147797","4113769","4261566","2904",6,1,0,0,"1996-97","1467",1019,"","Samastipur","Bihar",110,"2022-05-05T03:56:00","923","3156","2816","12","3","325","15114","66","79","3897","2021-12-16T18:30:00",2019,"370","61.86"
10,"569823","2400718","2970541","1918",6,1,0,0,"1996-97","1549",1020,"","Begusarai","Bihar",110,"2022-05-05T03:56:00","919","2024","1663","21","5","335","12834","85","136","4056","2021-12-16T18:30:00",2020,"371","63.87"
10,"87159","1579727","1666886","1486",6,1,0,0,"1996-97","1122",1021,"","Khagaria","Bihar",110,"2022-05-05T03:56:00","926","1196","1129","7","2","58","6370","22","36","860","2021-12-16T18:30:00",2021,"372","57.92"
10,"602532","2435234","3037766","2569",6,1,0,0,"1996-97","1182",1022,"","Bhagalpur","Bihar",110,"2022-05-05T03:56:00","938","2105","1957","27","2","119","11155","161","41","2753","2021-12-16T18:30:00",2022,"373","63.14"
10,"71313","1963450","2034763","3020",6,1,0,0,"1996-97","674",1023,"","Banka","Bihar",110,"2022-05-05T03:56:00","943","2346","2195","15","2","134","7332","94","29","1846","2021-12-16T18:30:00",2023,"374","58.17"
10,"380120","987645","1367765","1419",6,1,0,0,"2000-01","964",1024,"","Munger","Bihar",110,"2022-05-05T03:56:00","922","1261","1105","33","3","120","5616","187","96","1821","2021-12-16T18:30:00",2024,"375","70.46"
10,"143011","857901","1000912","1228",6,1,0,0,"2000-01","815",1025,"","Lakhisarai","Bihar",110,"2022-05-05T03:56:00","920","937","826","4","2","105","4392","21","36","1373","2021-12-16T18:30:00",2025,"376","62.42"
10,"109002","527340","636342","689",6,1,0,0,"2000-01","924",1026,"","Sheikhpura","Bihar",110,"2022-05-05T03:56:00","940","605","522","1","1","81","2474","12","21","1163","2021-12-16T18:30:00",2026,"377","63.86"
10,"457894","2419759","2877653","2355",6,1,0,0,"1996-97","1222",1027,"","Nalanda","Bihar",110,"2022-05-05T03:56:00","931","3053","2400","33","4","616","12579","143","93","7575","2021-12-16T18:30:00",2027,"378","64.43"
10,"2514590","3323875","5838465","3202",6,1,0,0,"2002-03","1823",1028,"","Patna","Bihar",110,"2022-05-05T03:56:00","909","3982","3506","43","9","424","17281","429","470","10952","2021-12-16T18:30:00",2028,"379","70.68"
10,"389861","2338546","2728407","2395",6,1,0,0,"1996-97","1139",1029,"","Bhojpur","Bihar",110,"2022-05-05T03:56:00","918","2508","2144","26","2","336","11788","155","51","4993","2021-12-16T18:30:00",2029,"380","70.47"
10,"164499","1541853","1706352","1703",6,1,0,0,"1996-97","1002",1030,"","Buxar","Bihar",110,"2022-05-05T03:56:00","934","1328","1229","30","2","67","7415","127","45","1275","2021-12-16T18:30:00",2030,"381","70.14"
10,"65571","1560813","1626384","3332",6,1,0,0,"1996-97","488",1031,"","Kaimur (Bhabua)","Bihar",110,"2022-05-05T03:56:00","942","1409","1272","3","1","133","6844","10","20","1788","2021-12-16T18:30:00",2031,"382","69.34"
10,"427765","2532153","2959918","3881",6,1,0,0,"2000-01","763",1032,"","Rohtas","Bihar",110,"2022-05-05T03:56:00","931","2559","2268","40","2","249","12176","236","44","3645","2021-12-16T18:30:00",2032,"383","73.37"
10,"135196","990117","1125313","931",6,1,0,0,"1996-97","1209",1033,"","Jehanabad","Bihar",110,"2022-05-05T03:56:00","922","1033","961","7","2","63","5519","37","29","932","2021-12-16T18:30:00",2033,"384","66.8"
10,"236854","2303219","2540073","3305",6,1,0,0,"1996-97","769",1034,"","Aurangabad (Bihar)","Bihar",110,"2022-05-05T03:56:00","944","2470","2254","7","3","206","10693","39","52","1918","2021-12-16T18:30:00",2034,"385","70.32"
10,"581601","3809817","4391418","4976",6,1,0,0,"1996-97","883",1035,"","Gaya","Bihar",110,"2022-05-05T03:56:00","960","3669","3309","17","4","339","15045","85","100","5599","2021-12-16T18:30:00",2035,"386","63.67"
10,"215579","2003567","2219146","2494",6,1,0,0,"1996-97","890",1036,"","Nawada","Bihar",110,"2022-05-05T03:56:00","945","1953","1792","5","1","155","9442","22","17","2211","2021-12-16T18:30:00",2036,"387","59.76"
10,"145333","1615072","1760405","3098",6,1,0,0,"2000-01","568",1037,"","Jamui","Bihar",110,"2022-05-05T03:56:00","956","1845","1746","1","2","96","7704","4","28","1467","2021-12-16T18:30:00",2037,"388","59.79"
10,"51849","648994","700843","638",6,1,0,0,"1996-97","1099",1038,"","Arwal","Bihar",110,"2022-05-05T03:56:00","940","668","599","2","1","66","3483","8","15","767","2021-12-16T18:30:00",2038,"389","67.43"
1,"104729","765625","870354","2379",6,1,0,0,"1996-97","366",101,"","Kupwara","Jammu & Kashmir",101,"2022-05-17T04:55:00","879","2177","1844","0","1","332","7652","0","3","3816","2021-12-16T18:30:00",1001,"390","64.51"
1,"182500","825539","1008039","4243",6,1,0,0,"1996-97","238",102,"","Baramula","Jammu & Kashmir",101,"2022-05-17T04:55:00","863","2401","1975","0","3","423","8967","0","53","5156","2021-12-16T18:30:00",1002,"391","64.63"
1,"1219516","17313","1236829","1979",6,1,0,0,"1996-97","625",103,"","Srinagar","Jammu & Kashmir",101,"2022-05-17T04:56:00","865","988","554","0","2","432","4634","0","52","8105","2021-12-16T18:30:00",1003,"392","69.41"
1,"97912","655833","753745","1361",6,1,0,0,"1996-97","554",104,"","Badgam","Jammu & Kashmir",101,"2022-05-17T04:57:00","832","1581","1270","0","3","308","6086","0","60","3980","2021-12-16T18:30:00",1004,"393","56.08"
1,"80462","479978","560440","1086",6,1,0,0,"1996-97","516",105,"","Pulwama","Jammu & Kashmir",101,"2022-05-17T04:56:00","829","1095","885","0","2","208","4168","0","16","3044","2021-12-16T18:30:00",1005,"394","63.48"
1,"282887","795805","1078692","3574",6,1,0,0,"1996-97","302",106,"","Anantnag","Jammu & Kashmir",101,"2022-05-17T04:57:00","841","1950","1556","0","3","391","7787","0","34","5135","2021-12-16T18:30:00",1006,"395","62.69"
1,"32689","377247","409936","8912",6,1,0,0,"1996-97","46",109,"","Doda","Jammu & Kashmir",101,"2022-05-17T04:55:00","933","1517","1246","0","3","268","4790","0","39","2250","2021-12-16T18:30:00",1009,"396","64.68"
1,"108208","446777","554985","2637",6,1,0,0,"1996-97","210",110,"","Udhampur","Jammu & Kashmir",101,"2022-05-17T04:57:00","886","1751","1515","0","4","232","5670","0","114","2561","2021-12-16T18:30:00",1010,"397","68.49"
1,"38630","438205","476835","1674",6,1,0,0,"1996-97","285",111,"","Punch","Jammu & Kashmir",101,"2022-05-17T04:56:00","893","1772","1494","0","1","277","5600","0","7","2209","2021-12-16T18:30:00",1011,"398","66.74"
1,"52314","590101","642415","2630",6,1,0,0,"1996-97","244",112,"","Rajauri","Jammu & Kashmir",101,"2022-05-17T04:55:00","865","2066","1722","0","3","341","6679","0","59","3078","2021-12-16T18:30:00",1012,"399","68.17"
1,"765013","764945","1529958","2342",6,1,0,0,"1996-97","653",113,"","Jammu","Jammu & Kashmir",101,"2022-05-17T04:55:00","795","2464","1574","0","13","877","8704","0","385","13358","2021-12-16T18:30:00",1013,"400","83.45"
1,"89713","526722","616435","2502",6,1,0,0,"1996-97","246",114,"","Kathua","Jammu & Kashmir",101,"2022-05-17T04:56:00","831","1798","1454","0","4","340","5766","0","92","3843","2021-12-16T18:30:00",1014,"401","73.09"
1,"16360","249855","266215","312",6,1,0,0,"1996-97","853",115,"","Shopian","Jammu & Kashmir",101,"2022-05-17T04:56:00","878","683","529","0","1","153","2196","0","17","1760","2021-12-16T18:30:00",1015,"402","60.76"
1,"65361","326871","392232","345",6,1,0,0,"1996-97","1137",116,"","Bandipora","Jammu & Kashmir",101,"2022-05-17T04:56:00","892","917","795","0","2","120","3292","0","18","1442","2021-12-16T18:30:00",1016,"403","56.28"
1,"14865","215831","230696","1644",6,1,0,0,"1996-97","140",117,"","Kishtwar","Jammu & Kashmir",101,"2022-05-17T04:55:00","924","940","812","1","2","125","2917","17","43","1024","2021-12-16T18:30:00",1017,"404","56.2"
1,"11811","271902","283713","1329",6,1,0,0,"1996-97","213",118,"","Ramban","Jammu & Kashmir",101,"2022-05-17T04:56:00","925","1007","872","0","1","134","2876","0","8","983","2021-12-16T18:30:00",1018,"405","54.27"
1,"47039","250407","297446","259",6,1,0,0,"1996-97","1148",119,"","Ganderbal","Jammu & Kashmir",101,"2022-05-17T04:46:00","863","714","575","0","1","138","2826","0","12","1904","2021-12-16T18:30:00",1019,"406","58.04"
1,"80613","343870","424483","410",6,1,0,0,"1996-97","1035",120,"","Kulgam","Jammu & Kashmir",101,"2022-05-17T04:57:00","885","1041","807","0","2","232","3713","0","28","2398","2021-12-16T18:30:00",1020,"407","59.23"
1,"26996","287671","314667","1719",6,1,0,0,"1996-97","183",121,"","Reasi","Jammu & Kashmir",101,"2022-05-17T04:56:00","919","1259","1129","0","2","128","3766","0","39","1116","2021-12-16T18:30:00",1021,"408","58.15"
1,"53615","265283","318898","904",6,1,0,0,"1996-97","353",122,"","Samba","Jammu & Kashmir",101,"2022-05-17T04:56:00","779","696","503","0","3","190","2459","0","45","2527","2021-12-16T18:30:00",1022,"409","81.41"
2,"36108","482972","519080","6522",6,1,0,0,"1996-97","80",201,"","Chamba","Himachal Pradesh",102,"2022-05-05T03:56:00","953","1847","1671","0","7","169","6219","0","157","1504","2021-12-16T18:30:00",1101,"410","72.17"
2,"86281","1423794","1510075","5739",6,1,0,0,"1996-97","263",202,"","Kangra","Himachal Pradesh",102,"2022-05-05T03:56:00","876","3134","2507","0","7","620","11819","0","190","8407","2021-12-16T18:30:00",1102,"411","85.67"
2,"0","31564","31564","13841",6,1,0,0,"1996-97","2",203,"","Lahul & Spiti","Himachal Pradesh",102,"2022-05-05T03:56:00","1033","257","249","0","2","6","947","0","13","49","2021-12-16T18:30:00",1103,"412","76.81"
2,"41391","396512","437903","5503",6,1,0,0,"1996-97","80",204,"","Kullu","Himachal Pradesh",102,"2022-05-05T03:56:00","962","1216","1032","0","2","182","4077","0","47","2153","2021-12-16T18:30:00",1104,"413","79.4"
2,"62637","937140","999777","3950",6,1,0,0,"1996-97","253",205,"","Mandi","Himachal Pradesh",102,"2022-05-05T03:56:00","916","2840","2443","0","5","392","10735","0","121","4539","2021-12-16T18:30:00",1105,"414","81.53"
2,"31430","423338","454768","1118",6,1,0,0,"1996-97","407",206,"","Hamirpur (H.P.)","Himachal Pradesh",102,"2022-05-05T03:56:00","887","966","750","0","4","212","3961","0","100","2930","2021-12-16T18:30:00",1106,"415","88.15"
2,"44913","476260","521173","1540",6,1,0,0,"1996-97","338",207,"","Una","Himachal Pradesh",102,"2022-05-05T03:56:00","875","915","768","0","3","144","4257","0","54","2314","2021-12-16T18:30:00",1107,"416","86.53"
2,"25129","356827","381956","1167",6,1,0,0,"1996-97","327",208,"","Bilaspur (H.P.)","Himachal Pradesh",102,"2022-05-05T03:56:00","900","1025","845","0","2","178","4001","0","35","1972","2021-12-16T18:30:00",1108,"417","84.59"
2,"102147","478173","580320","1936",6,1,0,0,"1996-97","300",209,"","Solan","Himachal Pradesh",102,"2022-05-05T03:56:00","899","1376","1094","0","5","277","4995","0","134","3954","2021-12-16T18:30:00",1109,"418","83.68"
2,"57165","472690","529855","2825",6,1,0,0,"1996-97","188",210,"","Sirmaur","Himachal Pradesh",102,"2022-05-05T03:56:00","928","1638","1462","0","3","173","5719","0","58","2028","2021-12-16T18:30:00",1110,"419","78.8"
2,"201351","612659","814010","5131",6,1,0,0,"1996-97","159",211,"","Shimla","Himachal Pradesh",102,"2022-05-05T03:56:00","925","2632","2265","0","7","360","9509","0","157","4356","2021-12-16T18:30:00",1111,"420","83.64"
2,"0","84121","84121","6401",6,1,0,0,"1996-97","13",212,"","Kinnaur","Himachal Pradesh",102,"2022-05-05T03:56:00","963","298","256","0","2","40","1147","0","44","403","2021-12-16T18:30:00",1112,"421","80"
23,"107352","580509","687861","6606",6,1,0,0,"1997-98","104",2301,"","Sheopur","Madhya Pradesh",123,"2022-05-05T03:56:00","897","1305","1079","9","2","215","3069","11","35","1543","2021-12-16T18:30:00",3301,"422","57.43"
23,"470462","1495508","1965970","4989",6,1,0,0,"1997-98","394",2302,"","Morena","Madhya Pradesh",123,"2022-05-05T03:56:00","829","3377","2194","155","3","1025","8265","414","59","6925","2021-12-16T18:30:00",3302,"423","71.03"
23,"432922","1270083","1703005","4459",6,1,0,0,"2000-01","382",2303,"","Bhind","Madhya Pradesh",123,"2022-05-05T03:56:00","843","2622","1820","42","2","758","6851","218","50","5081","2021-12-16T18:30:00",3303,"424","75.26"
23,"1273792","758244","2032036","4560",6,1,0,0,"1996-97","446",2304,"","Gwalior","Madhya Pradesh",123,"2022-05-05T03:56:00","840","2984","1485","48","9","1442","6349","341","287","15566","2021-12-16T18:30:00",3304,"425","76.65"
23,"181982","604772","786754","2902",6,1,0,0,"1999-00","271",2305,"","Datia","Madhya Pradesh",123,"2022-05-05T03:56:00","856","1375","1042","5","2","326","4127","21","38","3128","2021-12-16T18:30:00",3305,"426","72.63"
23,"295423","1430627","1726050","10066",6,1,0,0,"2000-01","171",2306,"","Shivpuri","Madhya Pradesh",123,"2022-05-05T03:56:00","893","3365","2749","34","3","579","7262","92","74","5005","2021-12-16T18:30:00",3306,"427","62.55"
23,"312675","928844","1241519","6390",6,1,0,0,"1996-97","194",2307,"","Guna","Madhya Pradesh",123,"2022-05-05T03:56:00","910","2493","1857","2","3","631","5902","9","71","4700","2021-12-16T18:30:00",3307,"428","63.23"
23,"249873","1195293","1445166","5048",6,1,0,0,"1996-97","286",2308,"","Tikamgarh","Madhya Pradesh",123,"2022-05-05T03:56:00","892","1693","1369","2","2","320","5008","24","41","2527","2021-12-16T18:30:00",3308,"429","61.43"
23,"399016","1363359","1762375","8687",6,1,0,0,"1996-97","203",2309,"","Chhatarpur","Madhya Pradesh",123,"2022-05-05T03:56:00","900","3149","2305","5","2","837","7683","39","56","7889","2021-12-16T18:30:00",3309,"430","63.74"
23,"125335","891185","1016520","7135",6,1,0,0,"1996-97","142",2310,"","Panna","Madhya Pradesh",123,"2022-05-05T03:56:00","914","2276","1794","1","2","479","5473","2","50","3719","2021-12-16T18:30:00",3310,"431","64.79"
23,"708796","1669662","2378458","10252",6,1,0,0,"1996-97","232",2311,"","Sagar","Madhya Pradesh",123,"2022-05-05T03:56:00","925","3482","2635","20","7","820","9755","145","163","7466","2021-12-16T18:30:00",3311,"432","76.46"
23,"250551","1013668","1264219","7306",6,1,0,0,"2000-01","173",2312,"","Damoh","Madhya Pradesh",123,"2022-05-05T03:56:00","928","2212","1694","9","3","506","6009","88","66","4161","2021-12-16T18:30:00",3312,"433","69.73"
23,"474418","1754517","2228935","7502",6,1,0,0,"2000-01","297",2313,"","Satna","Madhya Pradesh",123,"2022-05-05T03:56:00","910","3994","2862","13","3","1116","10015","125","71","10901","2021-12-16T18:30:00",3313,"434","72.26"
23,"395785","1969321","2365106","6314",6,1,0,0,"2000-01","375",2314,"","Rewa","Madhya Pradesh",123,"2022-05-05T03:56:00","885","4408","2985","11","4","1408","10631","74","106","9054","2021-12-16T18:30:00",3314,"435","71.62"
23,"110544","534214","644758","4076",6,1,0,0,"2000-01","158",2315,"","Umaria","Madhya Pradesh",123,"2022-05-05T03:56:00","943","1158","974","1","3","180","2636","14","60","1404","2021-12-16T18:30:00",3315,"436","65.89"
23,"219600","846463","1066063","6205",6,1,0,0,"2000-01","172",2316,"","Shahdol","Madhya Pradesh",123,"2022-05-05T03:56:00","950","2519","2180","13","4","322","4668","73","89","2993","2021-12-16T18:30:00",3316,"437","66.67"
23,"93121","1033912","1127033","4851",6,1,0,0,"1996-97","232",2317,"","Sidhi","Madhya Pradesh",123,"2022-05-05T03:56:00","914","2405","1898","2","3","502","5757","10","54","4071","2021-12-16T18:30:00",3317,"438","64.43"
23,"245230","580837","826067","4256",6,1,0,0,"2000-01","194",2318,"","Neemuch","Madhya Pradesh",123,"2022-05-05T03:56:00","927","1407","967","7","3","430","3390","63","85","4096","2021-12-16T18:30:00",3318,"439","70.8"
23,"277604","1062807","1340411","5535",6,1,0,0,"1996-97","242",2319,"","Mandsaur","Madhya Pradesh",123,"2022-05-05T03:56:00","927","2310","1576","9","3","722","4896","56","53","5550","2021-12-16T18:30:00",3319,"440","71.78"
23,"435031","1020038","1455069","4861",6,1,0,0,"2000-01","299",2320,"","Ratlam","Madhya Pradesh",123,"2022-05-05T03:56:00","939","2625","2033","9","4","579","5983","97","66","6013","2021-12-16T18:30:00",3320,"441","66.78"
23,"779213","1207651","1986864","6091",6,1,0,0,"1996-97","326",2321,"","Ujjain","Madhya Pradesh",123,"2022-05-05T03:56:00","930","2917","1787","17","3","1110","6191","144","42","10288","2021-12-16T18:30:00",3321,"442","72.34"
23,"293548","1219133","1512681","6195",6,1,0,0,"1999-00","244",2322,"","Shajapur","Madhya Pradesh",123,"2022-05-05T03:56:00","920","1669","979","2","2","686","3647","7","31","5061","2021-12-16T18:30:00",3322,"443","69.09"
23,"451759","1111956","1563715","7020",6,1,0,0,"2000-01","223",2323,"","Dewas","Madhya Pradesh",123,"2022-05-05T03:56:00","918","2789","1805","3","2","979","5835","29","51","7960","2021-12-16T18:30:00",3323,"444","69.35"
23,"91983","933065","1025048","3600",6,1,0,0,"2000-01","285",2324,"","Jhabua","Madhya Pradesh",123,"2022-05-05T03:56:00","943","2832","2526","14","3","289","4730","78","41","2232","2021-12-16T18:30:00",3324,"445","43.3"
23,"413221","1772572","2185793","8153",6,1,0,0,"1996-97","268",2325,"","Dhar","Madhya Pradesh",123,"2022-05-05T03:56:00","928","5065","4150","9","2","904","10278","49","43","8517","2021-12-16T18:30:00",3325,"446","59"
23,"2427709","848988","3276697","3898",6,1,0,0,"1996-97","841",2326,"","Indore","Madhya Pradesh",123,"2022-05-05T03:56:00","901","3421","1172","42","5","2202","6514","318","190","17504","2021-12-16T18:30:00",3326,"447","80.87"
23,"298856","1574190","1873046","8025",6,1,0,0,"1996-97","233",2327,"","Khargone","Madhya Pradesh",123,"2022-05-05T03:56:00","938","4044","3387","4","4","649","8595","28","86","6937","2021-12-16T18:30:00",3327,"448","62.7"
23,"204069","1181812","1385881","5427",6,1,0,0,"1996-97","255",2328,"","Barwani","Madhya Pradesh",123,"2022-05-05T03:56:00","948","3514","3166","9","2","337","5975","46","40","3296","2021-12-16T18:30:00",3328,"449","49.08"
23,"259436","1050625","1310061","7352",6,1,0,0,"1996-97","178",2329,"","Khandwa","Madhya Pradesh",123,"2022-05-05T03:56:00","932","1919","1531","19","3","366","4310","119","64","3656","2021-12-16T18:30:00",3329,"450","66.39"
23,"276457","1269357","1545814","6153",6,1,0,0,"1996-97","251",2330,"","Rajgarh","Madhya Pradesh",123,"2022-05-05T03:56:00","920","2939","2103","0","2","834","7352","0","48","7416","2021-12-16T18:30:00",3330,"451","61.21"
23,"339618","1119257","1458875","7371",6,1,0,0,"1996-97","198",2331,"","Vidisha","Madhya Pradesh",123,"2022-05-05T03:56:00","926","2617","2098","4","3","512","6340","22","59","5937","2021-12-16T18:30:00",3331,"452","70.53"
23,"1917051","454010","2371061","2772",6,1,0,0,"1996-97","855",2332,"","Bhopal","Madhya Pradesh",123,"2022-05-05T03:56:00","920","2468","862","20","7","1579","5253","177","291","20229","2021-12-16T18:30:00",3332,"453","80.37"
23,"248462","1062870","1311332","6578",6,1,0,0,"1996-97","199",2333,"","Sehore","Madhya Pradesh",123,"2022-05-05T03:56:00","912","2307","1546","1","2","758","5484","13","40","7492","2021-12-16T18:30:00",3333,"454","70.06"
23,"303425","1028172","1331597","8466",6,1,0,0,"1996-97","157",2334,"","Raisen","Madhya Pradesh",123,"2022-05-05T03:56:00","932","2589","2061","0","2","526","6228","0","46","5923","2021-12-16T18:30:00",3334,"455","72.98"
23,"309151","1266211","1575362","10043",6,1,0,0,"2000-01","157",2335,"","Betul","Madhya Pradesh",123,"2022-05-05T03:56:00","957","3145","2721","19","5","400","8266","139","123","4469","2021-12-16T18:30:00",3335,"456","68.9"
23,"119364","451101","570465","3334",6,1,0,0,"1996-97","171",2336,"","Harda","Madhya Pradesh",123,"2022-05-05T03:56:00","928","957","719","3","2","233","1893","25","39","2359","2021-12-16T18:30:00",3336,"457","72.5"
23,"389986","851364","1241350","6703",6,1,0,0,"1996-97","185",2337,"","Hoshangabad","Madhya Pradesh",123,"2022-05-05T03:56:00","919","1939","1426","8","8","497","4958","34","208","5154","2021-12-16T18:30:00",3337,"458","75.29"
23,"263543","1028499","1292042","4950",6,1,0,0,"1996-97","261",2338,"","Katni","Madhya Pradesh",123,"2022-05-05T03:56:00","939","2092","1586","15","5","486","4932","99","126","3713","2021-12-16T18:30:00",3338,"459","71.98"
23,"1440034","1023255","2463289","5211",6,1,0,0,"1996-97","473",2339,"","Jabalpur","Madhya Pradesh",123,"2022-05-05T03:56:00","923","2791","1819","67","11","894","7068","824","417","10718","2021-12-16T18:30:00",3339,"460","81.07"
23,"203540","888314","1091854","5133",6,1,0,0,"1996-97","213",2340,"","Narsimhapur","Madhya Pradesh",123,"2022-05-05T03:56:00","911","1858","1485","6","2","365","4735","47","50","4881","2021-12-16T18:30:00",3340,"461","75.69"
23,"32318","672206","704524","7470",6,1,0,0,"2000-01","94",2341,"","Dindori","Madhya Pradesh",123,"2022-05-05T03:56:00","970","2096","1949","18","2","127","3904","65","36","856","2021-12-16T18:30:00",3341,"462","63.9"
23,"130189","924716","1054905","5800",6,1,0,0,"1997-98","182",2342,"","Mandla","Madhya Pradesh",123,"2022-05-05T03:56:00","970","3090","2883","14","3","190","5815","69","59","1868","2021-12-16T18:30:00",3342,"463","66.87"
23,"505183","1585739","2090922","11815",6,1,0,0,"1996-97","177",2343,"","Chhindwara","Madhya Pradesh",123,"2022-05-05T03:56:00","956","4056","3411","50","7","588","10060","309","164","7418","2021-12-16T18:30:00",3343,"464","71.16"
23,"163890","1215241","1379131","8758",6,1,0,0,"2000-01","157",2344,"","Seoni","Madhya Pradesh",123,"2022-05-05T03:56:00","953","3222","2778","3","3","438","7899","26","57","4462","2021-12-16T18:30:00",3344,"465","72.12"
23,"244816","1456882","1701698","9229",6,1,0,0,"1996-97","184",2345,"","Balaghat","Madhya Pradesh",123,"2022-05-05T03:56:00","967","3115","2519","3","3","590","9121","18","70","5847","2021-12-16T18:30:00",3345,"466","77.09"
23,"153684","691387","845071","4674",6,1,0,0,"1996-97","181",2346,"","Ashoknagar","Madhya Pradesh",123,"2022-05-05T03:56:00","921","1565","1252","5","3","305","3590","49","61","2849","2021-12-16T18:30:00",3346,"467","66.42"
23,"205241","543996","749237","3747",6,1,0,0,"2000-01","200",2347,"","Anuppur","Madhya Pradesh",123,"2022-05-05T03:56:00","950","1914","1689","3","5","217","3599","6","76","1833","2021-12-16T18:30:00",3347,"468","67.88"
23,"260287","497560","757847","3427",6,1,0,0,"1997-98","221",2348,"","Burhanpur","Madhya Pradesh",123,"2022-05-05T03:56:00","924","885","702","6","3","174","2559","75","56","2213","2021-12-16T18:30:00",3348,"469","64.36"
23,"57074","671925","728999","3182",6,1,0,0,"2000-01","229",2349,"","Alirajpur","Madhya Pradesh",123,"2022-05-05T03:56:00","978","2567","2399","5","2","161","4356","35","22","930","2021-12-16T18:30:00",3349,"470","36.1"
23,"226786","951487","1178273","5675",6,1,0,0,"1996-97","208",2350,"","Singrauli","Madhya Pradesh",123,"2022-05-05T03:56:00","923","2078","1623","0","3","452","3687","0","67","4368","2021-12-16T18:30:00",3350,"471","60.41"
23,"0","0","0","0",6,1,0,0,"1999-00","0",2351,"","Agar Malwa","Madhya Pradesh",123,"2022-05-05T03:56:00","0","1160","795","3","2","360","2351","18","11","2813","2021-12-16T18:30:00",3351,"472","0"
14,"0","0","0","0",6,1,0,0,"1996-97","0",1415,"","Kamjong","Manipur",114,"2022-05-05T03:56:00","0","140","110","21","0","9","574","47","0","126","2021-12-16T18:30:00",2415,"473","0"
20,"69670","1253114","1322784","4093",6,1,0,0,"1996-97","323",2001,"","Garhwa","Jharkhand",120,"2022-05-05T03:56:00","960","1518","1439","3","24","52","5367","6","97","756","2021-12-16T18:30:00",3001,"474","60.33"
20,"226003","1713866","1939869","4393",6,1,0,0,"1996-97","442",2002,"","Palamu","Jharkhand",120,"2022-05-05T03:56:00","945","2661","2574","8","3","76","8511","47","21","1323","2021-12-16T18:30:00",3002,"475","63.63"
20,"62954","979932","1042886","3718",6,1,0,0,"2000-01","280",2003,"","Chatra","Jharkhand",120,"2022-05-05T03:56:00","967","1611","1577","3","2","29","5101","21","24","355","2021-12-16T18:30:00",3003,"476","60.18"
20,"275307","1459188","1734495","3555",6,1,0,0,"2000-01","488",2004,"","Hazaribag","Jharkhand",120,"2022-05-05T03:56:00","933","1665","1494","35","12","124","6410","222","76","2216","2021-12-16T18:30:00",3004,"477","69.75"
20,"141246","575013","716259","2540",6,1,0,0,"1996-97","282",2005,"","Kodarma","Jharkhand",120,"2022-05-05T03:56:00","949","710","678","5","5","22","2575","23","62","547","2021-12-16T18:30:00",3005,"478","66.84"
20,"208024","2237450","2445474","4962",6,1,0,0,"1996-97","493",2006,"","Giridih","Jharkhand",120,"2022-05-05T03:56:00","942","3277","3164","17","2","94","9765","109","27","1508","2021-12-16T18:30:00",3006,"479","63.14"
20,"258361","1233712","1492073","2477",6,1,0,0,"1996-97","602",2007,"","Deoghar","Jharkhand",120,"2022-05-05T03:56:00","950","2032","1980","9","2","41","6246","43","34","1058","2021-12-16T18:30:00",3007,"480","64.85"
20,"64419","1249132","1313551","2266",6,1,0,0,"1996-97","580",2008,"","Godda","Jharkhand",120,"2022-05-05T03:56:00","960","1635","1537","73","2","23","5194","294","41","473","2021-12-16T18:30:00",3008,"481","56.4"
20,"159666","990901","1150567","2063",6,1,0,0,"1996-97","558",2009,"","Sahibganj","Jharkhand",120,"2022-05-05T03:56:00","960","1379","1289","52","21","17","3723","282","73","229","2021-12-16T18:30:00",3009,"482","52.04"
